itemSet,setSize,target,conversion
42-41-86-43-95-79-31-32-39-83-59-57,12,54,0
42-41-86-43-95-79-31-32-39-83-59-57,12,73,0
42-41-86-43-95-79-31-32-39-83-59-57,12,93,0
42-41-86-43-95-79-31-32-39-83-59-57,12,88,0
42-41-86-43-95-79-31-32-39-83-59-57,12,44,0
39-41-42-43-79-83-86-57-59-31-95,11,32,1
11,1,1,0
11,1,75,0
11,1,0,0
11,1,89,0
11,1,29,0
11,1,36,0
11,1,14,0
11,1,56,0
11,1,41,0
11,1,39,0
97-63-33-11,4,46,0
97-63-33-11,4,19,0
97-63-33-11,4,45,0
97-63-33-11,4,99,0
97-63-33-11,4,92,0
33-11-63,3,97,1
54-11,2,88,0
54-11,2,75,0
54-11,2,12,0
54-11,2,85,0
54-11,2,53,0
54,1,11,1
10,1,63,0
10,1,38,0
10,1,33,0
10,1,70,0
10,1,74,0
30-68-6-96-1-2,6,54,0
30-68-6-96-1-2,6,17,0
30-68-6-96-1-2,6,33,0
30-68-6-96-1-2,6,15,0
30-68-6-96-1-2,6,74,0
1-2-68-6-30,5,96,1
29,1,9,0
29,1,37,0
29,1,79,0
29,1,77,0
29,1,18,0
1,1,89,0
1,1,13,0
1,1,36,0
1,1,43,0
1,1,92,0
79,1,53,0
79,1,24,0
79,1,86,0
79,1,25,0
79,1,42,0
22-89,2,45,0
22-89,2,88,0
22-89,2,52,0
22-89,2,50,0
22-89,2,30,0
22,1,89,1
10-1-89-0,4,74,0
10-1-89-0,4,32,0
10-1-89-0,4,47,0
10-1-89-0,4,37,0
10-1-89-0,4,87,0
89-10-1,3,0,1
24-76-13,3,97,0
24-76-13,3,4,0
24-76-13,3,83,0
24-76-13,3,29,0
24-76-13,3,9,0
24-13,2,76,1
38-71-1,3,88,0
38-71-1,3,53,0
38-71-1,3,99,0
38-71-1,3,36,0
38-71-1,3,64,0
1-71,2,38,1
2-52,2,91,0
2-52,2,20,0
2-52,2,35,0
2-52,2,21,0
2-52,2,99,0
2,1,52,1
39-63-56,3,55,0
39-63-56,3,16,0
39-63-56,3,33,0
39-63-56,3,13,0
39-63-56,3,75,0
39-63,2,56,1
92-11-0,3,29,0
92-11-0,3,79,0
92-11-0,3,86,0
92-11-0,3,84,0
92-11-0,3,13,0
11-92,2,0,1
87-65,2,10,0
87-65,2,1,0
87-65,2,26,0
87-65,2,92,0
87-65,2,8,0
65,1,87,1
29-55-11,3,7,0
29-55-11,3,28,0
29-55-11,3,87,0
29-55-11,3,16,0
29-55-11,3,5,0
11-29,2,55,1
49,1,96,0
49,1,38,0
49,1,6,0
49,1,61,0
49,1,0,0
38-11,2,96,0
38-11,2,19,0
38-11,2,81,0
38-11,2,67,0
38-11,2,14,0
11,1,38,1
71,1,30,0
71,1,41,0
71,1,17,0
71,1,3,0
71,1,68,0
73-72-71,3,38,0
73-72-71,3,84,0
73-72-71,3,26,0
73-72-71,3,70,0
73-72-71,3,21,0
72-73,2,71,1
12-32-31-47-76-22,6,65,0
12-32-31-47-76-22,6,36,0
12-32-31-47-76-22,6,66,0
12-32-31-47-76-22,6,35,0
12-32-31-47-76-22,6,13,0
32-76-12-22-31,5,47,1
57-58,2,78,0
57-58,2,65,0
57-58,2,75,0
57-58,2,19,0
57-58,2,17,0
58,1,57,1
39-71-46,3,40,0
39-71-46,3,62,0
39-71-46,3,79,0
39-71-46,3,63,0
39-71-46,3,73,0
46-39,2,71,1
46-1-2-56-0,5,33,0
46-1-2-56-0,5,94,0
46-1-2-56-0,5,25,0
46-1-2-56-0,5,69,0
46-1-2-56-0,5,10,0
0-1-56-46,4,2,1
85,1,64,0
85,1,40,0
85,1,80,0
85,1,7,0
85,1,73,0
0,1,13,0
0,1,18,0
0,1,60,0
0,1,73,0
0,1,29,0
39,1,14,0
39,1,18,0
39,1,64,0
39,1,35,0
39,1,54,0
14,1,91,0
14,1,47,0
14,1,97,0
14,1,5,0
14,1,20,0
11-0,2,47,0
11-0,2,8,0
11-0,2,40,0
11-0,2,88,0
11-0,2,62,0
0,1,11,1
46,1,16,0
46,1,25,0
46,1,17,0
46,1,67,0
46,1,76,0
74-65-76-14-79-99-22-0,8,81,0
74-65-76-14-79-99-22-0,8,39,0
74-65-76-14-79-99-22-0,8,97,0
74-65-76-14-79-99-22-0,8,90,0
74-65-76-14-79-99-22-0,8,62,0
0-99-74-76-14-79-22,7,65,1
56-21-52,3,84,0
56-21-52,3,69,0
56-21-52,3,97,0
56-21-52,3,53,0
56-21-52,3,29,0
52-21,2,56,1
7-14-88-20-89,5,99,0
7-14-88-20-89,5,4,0
7-14-88-20-89,5,34,0
7-14-88-20-89,5,24,0
7-14-88-20-89,5,75,0
88-89-20-14,4,7,1
37-11,2,96,0
37-11,2,29,0
37-11,2,99,0
37-11,2,57,0
37-11,2,10,0
37,1,11,1
69,1,77,0
69,1,37,0
69,1,42,0
69,1,29,0
69,1,80,0
11,1,65,0
11,1,7,0
11,1,18,0
11,1,75,0
11,1,4,0
49,1,58,0
49,1,77,0
49,1,41,0
49,1,37,0
49,1,39,0
18-14-10-19-24-17-23-69-34-8-88-44-7-9-72-66-15-20-89,19,93,0
18-14-10-19-24-17-23-69-34-8-88-44-7-9-72-66-15-20-89,19,59,0
18-14-10-19-24-17-23-69-34-8-88-44-7-9-72-66-15-20-89,19,13,0
18-14-10-19-24-17-23-69-34-8-88-44-7-9-72-66-15-20-89,19,22,0
18-14-10-19-24-17-23-69-34-8-88-44-7-9-72-66-15-20-89,19,25,0
66-69-7-8-9-10-72-14-15-17-18-20-23-24-89-88-34-44,18,19,1
39-30-47-21-11,5,87,0
39-30-47-21-11,5,28,0
39-30-47-21-11,5,40,0
39-30-47-21-11,5,56,0
39-30-47-21-11,5,94,0
11-47-30-39,4,21,1
66,1,42,0
66,1,15,0
66,1,58,0
66,1,64,0
66,1,47,0
30-79,2,20,0
30-79,2,24,0
30-79,2,17,0
30-79,2,1,0
30-79,2,31,0
30,1,79,1
29,1,17,0
29,1,94,0
29,1,46,0
29,1,98,0
29,1,81,0
71,1,34,0
71,1,57,0
71,1,22,0
71,1,27,0
71,1,5,0
3-0,2,84,0
3-0,2,53,0
3-0,2,10,0
3-0,2,35,0
3-0,2,56,0
3,1,0,1
10-4-22,3,49,0
10-4-22,3,15,0
10-4-22,3,53,0
10-4-22,3,27,0
10-4-22,3,85,0
10-22,2,4,1
40,1,9,0
40,1,57,0
40,1,91,0
40,1,36,0
40,1,66,0
22-25,2,96,0
22-25,2,65,0
22-25,2,90,0
22-25,2,54,0
22-25,2,57,0
22,1,25,1
56,1,57,0
56,1,13,0
56,1,50,0
56,1,26,0
56,1,19,0
1-52-21-11-0,5,23,0
1-52-21-11-0,5,91,0
1-52-21-11-0,5,67,0
1-52-21-11-0,5,31,0
1-52-21-11-0,5,53,0
0-1-11-21,4,52,1
11,1,96,0
11,1,43,0
11,1,79,0
11,1,49,0
11,1,30,0
79,1,22,0
79,1,37,0
79,1,33,0
79,1,41,0
79,1,47,0
47-10,2,36,0
47-10,2,57,0
47-10,2,2,0
47-10,2,0,0
47-10,2,82,0
47,1,10,1
11,1,86,0
11,1,61,0
11,1,63,0
11,1,9,0
11,1,98,0
11,1,89,0
11,1,82,0
11,1,50,0
11,1,77,0
11,1,26,0
11,1,3,0
11,1,2,0
11,1,90,0
11,1,65,0
11,1,21,0
1-11,2,65,0
1-11,2,45,0
1-11,2,52,0
1-11,2,18,0
1-11,2,90,0
1,1,11,1
28,1,39,0
28,1,7,0
28,1,96,0
28,1,49,0
28,1,97,0
26-32-69,3,63,0
26-32-69,3,35,0
26-32-69,3,99,0
26-32-69,3,37,0
26-32-69,3,54,0
26-69,2,32,1
53-3,2,59,0
53-3,2,67,0
53-3,2,80,0
53-3,2,88,0
53-3,2,89,0
53,1,3,1
5,1,59,0
5,1,98,0
5,1,99,0
5,1,40,0
5,1,33,0
95,1,59,0
95,1,32,0
95,1,46,0
95,1,22,0
95,1,94,0
52,1,7,0
52,1,44,0
52,1,46,0
52,1,3,0
52,1,33,0
45-71-79-26-14-70-76-20-46,9,75,0
45-71-79-26-14-70-76-20-46,9,93,0
45-71-79-26-14-70-76-20-46,9,72,0
45-71-79-26-14-70-76-20-46,9,57,0
45-71-79-26-14-70-76-20-46,9,78,0
70-71-45-14-79-46-20-26,8,76,1
30-55-72-29-82-80,6,0,0
30-55-72-29-82-80,6,79,0
30-55-72-29-82-80,6,8,0
30-55-72-29-82-80,6,90,0
30-55-72-29-82-80,6,24,0
72-80-82-55-30,5,29,1
97,1,9,0
97,1,58,0
97,1,53,0
97,1,95,0
97,1,4,0
65-87-68-11,4,32,0
65-87-68-11,4,30,0
65-87-68-11,4,51,0
65-87-68-11,4,14,0
65-87-68-11,4,81,0
11-68-87,3,65,1
13-12-86-10,4,18,0
13-12-86-10,4,65,0
13-12-86-10,4,96,0
13-12-86-10,4,79,0
13-12-86-10,4,26,0
10-12-13,3,86,1
98-27,2,50,0
98-27,2,42,0
98-27,2,79,0
98-27,2,76,0
98-27,2,84,0
27,1,98,1
30-45,2,12,0
30-45,2,77,0
30-45,2,94,0
30-45,2,5,0
30-45,2,14,0
45,1,30,1
11,1,35,0
11,1,96,0
11,1,38,0
11,1,64,0
11,1,92,0
65,1,66,0
65,1,33,0
65,1,69,0
65,1,3,0
65,1,99,0
26-78-11,3,53,0
26-78-11,3,6,0
26-78-11,3,29,0
26-78-11,3,59,0
26-78-11,3,96,0
26-78,2,11,1
81-10-28,3,54,0
81-10-28,3,30,0
81-10-28,3,27,0
81-10-28,3,37,0
81-10-28,3,44,0
81-10,2,28,1
46-75-22,3,90,0
46-75-22,3,96,0
46-75-22,3,13,0
46-75-22,3,95,0
46-75-22,3,4,0
46-22,2,75,1
1,1,60,0
1,1,20,0
1,1,9,0
1,1,59,0
1,1,44,0
99,1,30,0
99,1,65,0
99,1,48,0
99,1,26,0
99,1,62,0
7-44,2,20,0
7-44,2,92,0
7-44,2,97,0
7-44,2,59,0
7-44,2,28,0
7,1,44,1
85,1,15,0
85,1,35,0
85,1,38,0
85,1,57,0
85,1,37,0
97,1,89,0
97,1,9,0
97,1,34,0
97,1,15,0
97,1,85,0
36,1,53,0
36,1,89,0
36,1,65,0
36,1,55,0
36,1,22,0
11,1,62,0
11,1,74,0
11,1,64,0
11,1,37,0
11,1,53,0
52,1,27,0
52,1,28,0
52,1,25,0
52,1,12,0
52,1,95,0
66-71-0,3,48,0
66-71-0,3,93,0
66-71-0,3,26,0
66-71-0,3,74,0
66-71-0,3,31,0
66-71,2,0,1
11,1,29,0
11,1,79,0
11,1,21,0
11,1,38,0
11,1,64,0
8-22-11,3,15,0
8-22-11,3,51,0
8-22-11,3,7,0
8-22-11,3,79,0
8-22-11,3,38,0
8-22,2,11,1
27-52-11,3,55,0
27-52-11,3,12,0
27-52-11,3,72,0
27-52-11,3,1,0
27-52-11,3,56,0
11-52,2,27,1
79-68,2,26,0
79-68,2,58,0
79-68,2,87,0
79-68,2,13,0
79-68,2,18,0
79,1,68,1
20,1,40,0
20,1,90,0
20,1,58,0
20,1,43,0
20,1,25,0
2,1,47,0
2,1,79,0
2,1,21,0
2,1,74,0
2,1,53,0
74,1,31,0
74,1,83,0
74,1,72,0
74,1,69,0
74,1,32,0
10,1,44,0
10,1,64,0
10,1,2,0
10,1,0,0
10,1,98,0
98-39-1-63,4,68,0
98-39-1-63,4,56,0
98-39-1-63,4,92,0
98-39-1-63,4,55,0
98-39-1-63,4,23,0
1-39-63,3,98,1
30-62-46,3,77,0
30-62-46,3,99,0
30-62-46,3,66,0
30-62-46,3,45,0
30-62-46,3,24,0
62-30,2,46,1
17-48,2,20,0
17-48,2,92,0
17-48,2,89,0
17-48,2,18,0
17-48,2,79,0
17,1,48,1
22-11,2,34,0
22-11,2,46,0
22-11,2,93,0
22-11,2,6,0
22-11,2,80,0
22,1,11,1
60,1,78,0
60,1,44,0
60,1,1,0
60,1,96,0
60,1,18,0
71,1,50,0
71,1,62,0
71,1,43,0
71,1,82,0
71,1,33,0
34-11,2,66,0
34-11,2,37,0
34-11,2,45,0
34-11,2,24,0
34-11,2,83,0
11,1,34,1
14-20,2,34,0
14-20,2,78,0
14-20,2,4,0
14-20,2,77,0
14-20,2,84,0
20,1,14,1
72-66-69-10-99-33-22-11-0,9,36,0
72-66-69-10-99-33-22-11-0,9,60,0
72-66-69-10-99-33-22-11-0,9,97,0
72-66-69-10-99-33-22-11-0,9,83,0
72-66-69-10-99-33-22-11-0,9,1,0
0-33-66-99-69-72-10-22,8,11,1
13-83-65-87,4,12,0
13-83-65-87,4,20,0
13-83-65-87,4,11,0
13-83-65-87,4,48,0
13-83-65-87,4,24,0
65-83-13,3,87,1
11,1,19,0
11,1,25,0
11,1,64,0
11,1,8,0
11,1,72,0
97-29-75-52,4,25,0
97-29-75-52,4,82,0
97-29-75-52,4,99,0
97-29-75-52,4,86,0
97-29-75-52,4,95,0
75-52-29,3,97,1
10-55-11,3,83,0
10-55-11,3,38,0
10-55-11,3,89,0
10-55-11,3,4,0
10-55-11,3,61,0
11-55,2,10,1
65,1,3,0
65,1,98,0
65,1,79,0
65,1,36,0
65,1,6,0
76-43-19-24-48-14-13-58-86,9,51,0
76-43-19-24-48-14-13-58-86,9,21,0
76-43-19-24-48-14-13-58-86,9,29,0
76-43-19-24-48-14-13-58-86,9,53,0
76-43-19-24-48-14-13-58-86,9,52,0
43-76-13-14-48-19-24-58,8,86,1
13-14-42-41-43-48-25,7,51,0
13-14-42-41-43-48-25,7,5,0
13-14-42-41-43-48-25,7,21,0
13-14-42-41-43-48-25,7,53,0
13-14-42-41-43-48-25,7,72,0
41-42-43-13-48-25,6,14,1
34-39-30-56-11,5,49,0
34-39-30-56-11,5,24,0
34-39-30-56-11,5,54,0
34-39-30-56-11,5,23,0
34-39-30-56-11,5,46,0
56-11-30-39,4,34,1
79,1,4,0
79,1,17,0
79,1,64,0
79,1,70,0
79,1,76,0
57-11,2,23,0
57-11,2,18,0
57-11,2,85,0
57-11,2,82,0
57-11,2,53,0
57,1,11,1
10,1,43,0
10,1,34,0
10,1,30,0
10,1,7,0
10,1,71,0
22,1,14,0
22,1,89,0
22,1,18,0
22,1,28,0
22,1,69,0
45,1,11,0
45,1,66,0
45,1,43,0
45,1,86,0
45,1,79,0
10-84-65,3,94,0
10-84-65,3,44,0
10-84-65,3,1,0
10-84-65,3,82,0
10-84-65,3,66,0
65-10,2,84,1
76-36-35-37,4,43,0
76-36-35-37,4,29,0
76-36-35-37,4,21,0
76-36-35-37,4,62,0
76-36-35-37,4,51,0
76-37-36,3,35,1
41-49,2,0,0
41-49,2,26,0
41-49,2,4,0
41-49,2,12,0
41-49,2,55,0
41,1,49,1
13-58-12-84-14-10-43-86-87-39-25-21,12,33,0
13-58-12-84-14-10-43-86-87-39-25-21,12,74,0
13-58-12-84-14-10-43-86-87-39-25-21,12,75,0
13-58-12-84-14-10-43-86-87-39-25-21,12,37,0
13-58-12-84-14-10-43-86-87-39-25-21,12,5,0
39-10-43-12-13-14-84-21-86-87-25,11,58,1
86,1,77,0
86,1,41,0
86,1,46,0
86,1,79,0
86,1,60,0
54-11,2,4,0
54-11,2,43,0
54-11,2,29,0
54-11,2,17,0
54-11,2,80,0
11,1,54,1
22-11,2,89,0
22-11,2,83,0
22-11,2,81,0
22-11,2,56,0
22-11,2,43,0
11,1,22,1
10,1,32,0
10,1,74,0
10,1,58,0
10,1,62,0
10,1,78,0
11,1,34,0
11,1,24,0
11,1,96,0
11,1,30,0
11,1,64,0
70-29-26-84-63-11-0,7,1,0
70-29-26-84-63-11-0,7,68,0
70-29-26-84-63-11-0,7,56,0
70-29-26-84-63-11-0,7,95,0
70-29-26-84-63-11-0,7,65,0
0-70-84-26-29-63,6,11,1
36-56-3,3,69,0
36-56-3,3,50,0
36-56-3,3,86,0
36-56-3,3,55,0
36-56-3,3,65,0
3-36,2,56,1
64-50-11,3,90,0
64-50-11,3,40,0
64-50-11,3,14,0
64-50-11,3,80,0
64-50-11,3,59,0
64-50,2,11,1
10-71-14-30-38-26-62-28-53,9,95,0
10-71-14-30-38-26-62-28-53,9,23,0
10-71-14-30-38-26-62-28-53,9,57,0
10-71-14-30-38-26-62-28-53,9,88,0
10-71-14-30-38-26-62-28-53,9,25,0
38-71-10-53-62-26-28-30,8,14,1
35,1,77,0
35,1,30,0
35,1,50,0
35,1,22,0
35,1,16,0
50-1-11,3,45,0
50-1-11,3,95,0
50-1-11,3,61,0
50-1-11,3,54,0
50-1-11,3,22,0
1-50,2,11,1
65-34-11-22,4,61,0
65-34-11-22,4,31,0
65-34-11-22,4,80,0
65-34-11-22,4,74,0
65-34-11-22,4,51,0
65-34-22,3,11,1
65,1,63,0
65,1,10,0
65,1,77,0
65,1,92,0
65,1,82,0
99,1,9,0
99,1,65,0
99,1,12,0
99,1,89,0
99,1,71,0
51-38,2,88,0
51-38,2,66,0
51-38,2,58,0
51-38,2,10,0
51-38,2,42,0
51,1,38,1
8-79-9,3,94,0
8-79-9,3,91,0
8-79-9,3,98,0
8-79-9,3,96,0
8-79-9,3,10,0
9-79,2,8,1
80-38-11,3,92,0
80-38-11,3,68,0
80-38-11,3,54,0
80-38-11,3,82,0
80-38-11,3,95,0
80-11,2,38,1
11,1,24,0
11,1,76,0
11,1,52,0
11,1,92,0
11,1,23,0
18-90-17-24-19-7-25-77,8,4,0
18-90-17-24-19-7-25-77,8,84,0
18-90-17-24-19-7-25-77,8,22,0
18-90-17-24-19-7-25-77,8,39,0
18-90-17-24-19-7-25-77,8,81,0
7-77-18-19-24-25-90,7,17,1
41,1,21,0
41,1,12,0
41,1,50,0
41,1,5,0
41,1,84,0
3-11,2,14,0
3-11,2,94,0
3-11,2,6,0
3-11,2,17,0
3-11,2,7,0
3,1,11,1
36,1,56,0
36,1,13,0
36,1,22,0
36,1,84,0
36,1,27,0
5-1,2,7,0
5-1,2,98,0
5-1,2,9,0
5-1,2,34,0
5-1,2,16,0
1,1,5,1
17-18,2,9,0
17-18,2,36,0
17-18,2,78,0
17-18,2,34,0
17-18,2,50,0
17,1,18,1
23-92-99-11,4,3,0
23-92-99-11,4,70,0
23-92-99-11,4,34,0
23-92-99-11,4,55,0
23-92-99-11,4,63,0
11-92-23,3,99,1
33,1,32,0
33,1,52,0
33,1,59,0
33,1,5,0
33,1,89,0
62,1,50,0
62,1,75,0
62,1,48,0
62,1,52,0
62,1,35,0
28,1,51,0
28,1,79,0
28,1,18,0
28,1,19,0
28,1,80,0
40,1,69,0
40,1,70,0
40,1,60,0
40,1,9,0
40,1,97,0
68,1,95,0
68,1,82,0
68,1,58,0
68,1,16,0
68,1,1,0
11,1,55,0
11,1,0,0
11,1,52,0
11,1,4,0
11,1,43,0
11,1,98,0
11,1,36,0
11,1,79,0
11,1,75,0
11,1,18,0
10-69-74-11,4,6,0
10-69-74-11,4,37,0
10-69-74-11,4,91,0
10-69-74-11,4,58,0
10-69-74-11,4,25,0
10-11-74,3,69,1
80,1,63,0
80,1,88,0
80,1,47,0
80,1,95,0
80,1,5,0
47-54-11,3,45,0
47-54-11,3,57,0
47-54-11,3,17,0
47-54-11,3,2,0
47-54-11,3,51,0
54-47,2,11,1
11,1,8,0
11,1,80,0
11,1,62,0
11,1,37,0
11,1,54,0
11,1,3,0
11,1,16,0
11,1,34,0
11,1,58,0
11,1,84,0
38-80-11,3,76,0
38-80-11,3,30,0
38-80-11,3,31,0
38-80-11,3,27,0
38-80-11,3,57,0
11-38,2,80,1
23-92-97-45-88-21,6,35,0
23-92-97-45-88-21,6,11,0
23-92-97-45-88-21,6,27,0
23-92-97-45-88-21,6,60,0
23-92-97-45-88-21,6,9,0
97-45-21-88-92,5,23,1
20,1,79,0
20,1,53,0
20,1,56,0
20,1,94,0
20,1,69,0
59-65-35,3,7,0
59-65-35,3,3,0
59-65-35,3,56,0
59-65-35,3,8,0
59-65-35,3,58,0
35-59,2,65,1
1-0,2,34,0
1-0,2,46,0
1-0,2,68,0
1-0,2,82,0
1-0,2,93,0
0,1,1,1
47-43-42-41-86-97-48,7,69,0
47-43-42-41-86-97-48,7,30,0
47-43-42-41-86-97-48,7,72,0
47-43-42-41-86-97-48,7,39,0
47-43-42-41-86-97-48,7,61,0
97-41-42-43-47-86,6,48,1
11,1,45,0
11,1,56,0
11,1,18,0
11,1,95,0
11,1,72,0
26-23-81-30,4,61,0
26-23-81-30,4,72,0
26-23-81-30,4,77,0
26-23-81-30,4,54,0
26-23-81-30,4,43,0
81-26-23,3,30,1
44-45-56,3,65,0
44-45-56,3,97,0
44-45-56,3,46,0
44-45-56,3,14,0
44-45-56,3,25,0
44-45,2,56,1
14-52,2,33,0
14-52,2,65,0
14-52,2,24,0
14-52,2,83,0
14-52,2,18,0
52,1,14,1
11,1,51,0
11,1,7,0
11,1,19,0
11,1,74,0
11,1,99,0
22,1,49,0
22,1,2,0
22,1,29,0
22,1,89,0
22,1,39,0
85,1,42,0
85,1,5,0
85,1,70,0
85,1,7,0
85,1,69,0
88,1,14,0
88,1,59,0
88,1,94,0
88,1,51,0
88,1,81,0
57,1,17,0
57,1,92,0
57,1,84,0
57,1,32,0
57,1,98,0
79-11,2,30,0
79-11,2,25,0
79-11,2,65,0
79-11,2,14,0
79-11,2,49,0
11,1,79,1
49,1,21,0
49,1,52,0
49,1,9,0
49,1,38,0
49,1,13,0
29-44-10-92,4,40,0
29-44-10-92,4,81,0
29-44-10-92,4,1,0
29-44-10-92,4,27,0
29-44-10-92,4,4,0
10-92-29,3,44,1
81-11,2,12,0
81-11,2,43,0
81-11,2,52,0
81-11,2,74,0
81-11,2,27,0
81,1,11,1
57,1,64,0
57,1,88,0
57,1,90,0
57,1,23,0
57,1,51,0
25,1,37,0
25,1,73,0
25,1,46,0
25,1,98,0
25,1,55,0
26,1,96,0
26,1,97,0
26,1,17,0
26,1,6,0
26,1,3,0
19-10,2,93,0
19-10,2,72,0
19-10,2,18,0
19-10,2,77,0
19-10,2,54,0
19,1,10,1
57-65-85-11,4,13,0
57-65-85-11,4,30,0
57-65-85-11,4,62,0
57-65-85-11,4,79,0
57-65-85-11,4,5,0
65-11-57,3,85,1
11,1,97,0
11,1,53,0
11,1,17,0
11,1,12,0
11,1,5,0
5-90-78-25,4,75,0
5-90-78-25,4,11,0
5-90-78-25,4,96,0
5-90-78-25,4,28,0
5-90-78-25,4,53,0
25-90-5,3,78,1
29-55-24-11,4,13,0
29-55-24-11,4,97,0
29-55-24-11,4,21,0
29-55-24-11,4,98,0
29-55-24-11,4,99,0
24-29-55,3,11,1
13-84,2,44,0
13-84,2,82,0
13-84,2,83,0
13-84,2,58,0
13-84,2,64,0
84,1,13,1
47-45-78,3,80,0
47-45-78,3,14,0
47-45-78,3,83,0
47-45-78,3,27,0
47-45-78,3,13,0
45-78,2,47,1
11,1,7,0
11,1,63,0
11,1,76,0
11,1,91,0
11,1,59,0
80-36-1,3,33,0
80-36-1,3,91,0
80-36-1,3,57,0
80-36-1,3,70,0
80-36-1,3,59,0
1-36,2,80,1
10-11,2,9,0
10-11,2,53,0
10-11,2,25,0
10-11,2,77,0
10-11,2,96,0
11,1,10,1
65-10-11-0,4,75,0
65-10-11-0,4,46,0
65-10-11-0,4,29,0
65-10-11-0,4,26,0
65-10-11-0,4,61,0
0-10-11,3,65,1
69-9,2,26,0
69-9,2,89,0
69-9,2,5,0
69-9,2,24,0
69-9,2,73,0
9,1,69,1
30-1,2,68,0
30-1,2,21,0
30-1,2,79,0
30-1,2,82,0
30-1,2,95,0
30,1,1,1
39-51-9-95,4,31,0
39-51-9-95,4,64,0
39-51-9-95,4,24,0
39-51-9-95,4,45,0
39-51-9-95,4,46,0
9-51-39,3,95,1
3,1,8,0
3,1,97,0
3,1,96,0
3,1,28,0
3,1,60,0
79,1,32,0
79,1,30,0
79,1,39,0
79,1,50,0
79,1,20,0
17-24-18-48-77,5,26,0
17-24-18-48-77,5,75,0
17-24-18-48-77,5,23,0
17-24-18-48-77,5,30,0
17-24-18-48-77,5,74,0
48-24-18-77,4,17,1
45-46,2,15,0
45-46,2,60,0
45-46,2,50,0
45-46,2,68,0
45-46,2,56,0
46,1,45,1
46,1,85,0
46,1,32,0
46,1,29,0
46,1,15,0
46,1,28,0
28-11,2,67,0
28-11,2,81,0
28-11,2,0,0
28-11,2,57,0
28-11,2,22,0
28,1,11,1
1-2-21-25-0,5,8,0
1-2-21-25-0,5,79,0
1-2-21-25-0,5,22,0
1-2-21-25-0,5,37,0
1-2-21-25-0,5,47,0
0-1-21-25,4,2,1
44-25,2,94,0
44-25,2,95,0
44-25,2,15,0
44-25,2,58,0
44-25,2,55,0
25,1,44,1
29-3,2,23,0
29-3,2,59,0
29-3,2,72,0
29-3,2,0,0
29-3,2,13,0
29,1,3,1
26,1,97,0
26,1,30,0
26,1,70,0
26,1,10,0
26,1,0,0
10-45-56-53,4,2,0
10-45-56-53,4,19,0
10-45-56-53,4,68,0
10-45-56-53,4,54,0
10-45-56-53,4,50,0
10-45-53,3,56,1
24-19-18,3,44,0
24-19-18,3,57,0
24-19-18,3,99,0
24-19-18,3,91,0
24-19-18,3,67,0
18-19,2,24,1
58-39-40,3,1,0
58-39-40,3,75,0
58-39-40,3,36,0
58-39-40,3,47,0
58-39-40,3,96,0
40-39,2,58,1
84-13,2,86,0
84-13,2,60,0
84-13,2,71,0
84-13,2,69,0
84-13,2,76,0
84,1,13,1
64-30,2,68,0
64-30,2,11,0
64-30,2,79,0
64-30,2,38,0
64-30,2,45,0
64,1,30,1
38-39,2,20,0
38-39,2,25,0
38-39,2,70,0
38-39,2,66,0
38-39,2,12,0
39,1,38,1
48,1,29,0
48,1,17,0
48,1,87,0
48,1,36,0
48,1,67,0
21,1,22,0
21,1,15,0
21,1,24,0
21,1,11,0
21,1,4,0
81,1,39,0
81,1,31,0
81,1,86,0
81,1,7,0
81,1,41,0
10-47-14-65-34,5,94,0
10-47-14-65-34,5,79,0
10-47-14-65-34,5,90,0
10-47-14-65-34,5,12,0
10-47-14-65-34,5,82,0
65-34-10-14,4,47,1
30-84-25-11,4,24,0
30-84-25-11,4,83,0
30-84-25-11,4,3,0
30-84-25-11,4,76,0
30-84-25-11,4,86,0
11-84-30,3,25,1
21-11,2,71,0
21-11,2,75,0
21-11,2,19,0
21-11,2,80,0
21-11,2,7,0
21,1,11,1
23-71-75-3-11,5,43,0
23-71-75-3-11,5,17,0
23-71-75-3-11,5,44,0
23-71-75-3-11,5,86,0
23-71-75-3-11,5,84,0
11-3-23-71,4,75,1
30-10-69-96-7-94,6,6,0
30-10-69-96-7-94,6,4,0
30-10-69-96-7-94,6,58,0
30-10-69-96-7-94,6,64,0
30-10-69-96-7-94,6,22,0
96-69-10-30-94,5,7,1
14-1-11,3,21,0
14-1-11,3,71,0
14-1-11,3,43,0
14-1-11,3,52,0
14-1-11,3,75,0
1-11,2,14,1
33-21,2,73,0
33-21,2,91,0
33-21,2,79,0
33-21,2,62,0
33-21,2,84,0
21,1,33,1
21,1,76,0
21,1,86,0
21,1,17,0
21,1,32,0
21,1,42,0
79,1,58,0
79,1,26,0
79,1,21,0
79,1,66,0
79,1,22,0
84-23-26-11,4,66,0
84-23-26-11,4,97,0
84-23-26-11,4,1,0
84-23-26-11,4,13,0
84-23-26-11,4,80,0
26-11-23,3,84,1
80-56-1-3,4,85,0
80-56-1-3,4,22,0
80-56-1-3,4,95,0
80-56-1-3,4,74,0
80-56-1-3,4,60,0
80-1-56,3,3,1
55-69-15-44-8-88-7-67-68-79-20-28-89,13,51,0
55-69-15-44-8-88-7-67-68-79-20-28-89,13,61,0
55-69-15-44-8-88-7-67-68-79-20-28-89,13,31,0
55-69-15-44-8-88-7-67-68-79-20-28-89,13,45,0
