itemSet,target,conversion,setSize
"[1, 85, 9, 73, 67]",94,0,5
"[1, 85, 9, 73, 67]",11,0,5
"[83, 18]",70,0,2
"[83, 18]",0,0,2
"[83, 18]",30,0,2
"[83, 18]",16,0,2
"[83, 18]",48,0,2
"[49, 73]",35,0,2
"[49, 73]",42,0,2
"[49, 73]",16,0,2
"[49, 73]",58,0,2
"[49, 73]",11,0,2
"[85, 52]",17,0,2
"[85, 52]",64,0,2
"[85, 52]",87,0,2
"[85, 52]",41,0,2
"[85, 52]",0,0,2
"[13, 14, 2]",32,0,3
"[13, 14, 2]",38,0,3
"[13, 14, 2]",51,0,3
"[13, 14, 2]",44,0,3
"[13, 14, 2]",76,0,3
"[7, 82, 86, 54, 20, 15]",72,0,6
"[7, 82, 86, 54, 20, 15]",46,0,6
"[7, 82, 86, 54, 20, 15]",26,0,6
"[7, 82, 86, 54, 20, 15]",78,0,6
"[7, 82, 86, 54, 20, 15]",25,0,6
"[19, 1, 20]",58,0,3
"[19, 1, 20]",94,0,3
"[19, 1, 20]",89,0,3
"[19, 1, 20]",40,0,3
"[19, 1, 20]",54,0,3
"[2, 7, 27, 49, 19, 20]",34,0,6
"[2, 7, 27, 49, 19, 20]",95,0,6
"[2, 7, 27, 49, 19, 20]",6,0,6
"[2, 7, 27, 49, 19, 20]",81,0,6
"[2, 7, 27, 49, 19, 20]",72,0,6
"[52, 16, 77]",89,0,3
"[52, 16, 77]",92,0,3
"[52, 16, 77]",11,0,3
"[52, 16, 77]",28,0,3
"[52, 16, 77]",31,0,3
"[16, 77, 52]",89,0,3
"[16, 77, 52]",92,0,3
"[16, 77, 52]",11,0,3
"[16, 77, 52]",28,0,3
"[16, 77, 52]",31,0,3
"[7, 49, 20]",80,0,3
"[7, 49, 20]",93,0,3
"[7, 49, 20]",16,0,3
"[7, 49, 20]",13,0,3
"[7, 49, 20]",42,0,3
"[20, 15, 73]",42,0,3
"[20, 15, 73]",66,0,3
"[20, 15, 73]",79,0,3
"[20, 15, 73]",61,0,3
"[20, 15, 73]",68,0,3
"[86, 82, 7]",72,0,3
"[86, 82, 7]",26,0,3
"[86, 82, 7]",25,0,3
"[86, 82, 7]",77,0,3
"[86, 82, 7]",18,0,3
"[89, 4]",1,0,2
"[89, 4]",31,0,2
"[89, 4]",86,0,2
"[89, 4]",93,0,2
"[89, 4]",8,0,2
"[83, 19, 20, 15]",6,0,4
"[83, 19, 20, 15]",87,0,4
"[83, 19, 20, 15]",34,0,4
"[83, 19, 20, 15]",98,0,4
"[83, 19, 20, 15]",48,0,4
"[88, 20]",70,0,2
"[88, 20]",97,0,2
"[88, 20]",34,0,2
"[88, 20]",94,0,2
"[88, 20]",72,0,2
"[6, 65, 60, 31, 81]",97,0,5
"[6, 65, 60, 31, 81]",90,0,5
"[6, 65, 60, 31, 81]",48,0,5
"[6, 65, 60, 31, 81]",84,0,5
"[6, 65, 60, 31, 81]",59,0,5
"[70, 4, 31, 71, 42, 32]",63,0,6
"[70, 4, 31, 71, 42, 32]",51,0,6
"[70, 4, 31, 71, 42, 32]",57,0,6
"[70, 4, 31, 71, 42, 32]",88,0,6
"[70, 4, 31, 71, 42, 32]",54,0,6
"[48, 9, 75]",95,0,3
"[48, 9, 75]",56,0,3
"[48, 9, 75]",6,0,3
"[48, 9, 75]",63,0,3
"[48, 9, 75]",90,0,3
"[0, 82, 36, 91, 15, 7]",72,0,6
"[0, 82, 36, 91, 15, 7]",78,0,6
"[0, 82, 36, 91, 15, 7]",22,0,6
"[0, 82, 36, 91, 15, 7]",26,0,6
"[0, 82, 36, 91, 15, 7]",75,0,6
"[43, 46, 30]",8,0,3
"[43, 46, 30]",91,0,3
"[43, 46, 30]",26,0,3
"[43, 46, 30]",99,0,3
"[43, 46, 30]",34,0,3
"[1, 67, 19, 20]",58,0,4
"[1, 67, 19, 20]",94,0,4
"[1, 67, 19, 20]",89,0,4
"[1, 67, 19, 20]",54,0,4
"[1, 67, 19, 20]",16,0,4
"[2, 15, 73]",66,0,3
"[2, 15, 73]",42,0,3
"[2, 15, 73]",79,0,3
"[2, 15, 73]",33,0,3
"[2, 15, 73]",96,0,3
"[89, 34]",12,0,2
"[89, 34]",88,0,2
"[89, 34]",90,0,2
"[89, 34]",35,0,2
"[89, 34]",77,0,2
"[6, 64, 61]",17,0,3
"[6, 64, 61]",32,0,3
"[6, 64, 61]",97,0,3
"[6, 64, 61]",68,0,3
"[6, 64, 61]",58,0,3
"[53, 66, 48, 72]",46,0,4
"[53, 66, 48, 72]",95,0,4
"[53, 66, 48, 72]",87,0,4
"[53, 66, 48, 72]",90,0,4
"[53, 66, 48, 72]",94,0,4
"[7, 15, 20]",29,0,3
"[7, 15, 20]",68,0,3
"[7, 15, 20]",81,0,3
"[7, 15, 20]",60,0,3
"[7, 15, 20]",66,0,3
"[38, 15]",97,0,2
"[38, 15]",51,0,2
"[38, 15]",12,0,2
"[38, 15]",58,0,2
"[38, 15]",5,0,2
"[2, 14]",44,0,2
"[2, 14]",77,0,2
"[2, 14]",64,0,2
"[2, 14]",94,0,2
"[2, 14]",46,0,2
"[53, 12]",34,0,2
"[53, 12]",51,0,2
"[53, 12]",84,0,2
"[53, 12]",66,0,2
"[53, 12]",0,0,2
"[16, 15]",11,0,2
"[16, 15]",6,0,2
"[16, 15]",89,0,2
"[16, 15]",28,0,2
"[16, 15]",92,0,2
"[49, 15, 99, 27, 20]",6,0,5
"[49, 15, 99, 27, 20]",64,0,5
"[49, 15, 99, 27, 20]",24,0,5
"[49, 15, 99, 27, 20]",45,0,5
"[49, 15, 99, 27, 20]",56,0,5
"[83, 36, 20, 4]",95,0,4
"[83, 36, 20, 4]",42,0,4
"[83, 36, 20, 4]",93,0,4
"[83, 36, 20, 4]",98,0,4
"[83, 36, 20, 4]",74,0,4
"[9, 50, 43]",63,0,3
"[9, 50, 43]",35,0,3
"[9, 50, 43]",71,0,3
"[9, 50, 43]",87,0,3
"[9, 50, 43]",89,0,3
"[27, 19]",34,0,2
"[27, 19]",6,0,2
"[27, 19]",72,0,2
"[27, 19]",13,0,2
"[27, 19]",95,0,2
"[7, 10]",34,0,2
"[7, 10]",68,0,2
"[7, 10]",42,0,2
"[7, 10]",78,0,2
"[7, 10]",0,0,2
"[99, 49, 7, 27, 20, 15]",64,0,6
"[99, 49, 7, 27, 20, 15]",60,0,6
"[99, 49, 7, 27, 20, 15]",6,0,6
"[99, 49, 7, 27, 20, 15]",56,0,6
"[99, 49, 7, 27, 20, 15]",45,0,6
"[15, 9, 21]",33,0,3
"[15, 9, 21]",96,0,3
"[15, 9, 21]",84,0,3
"[15, 9, 21]",69,0,3
"[15, 9, 21]",45,0,3
"[15, 38, 52]",97,0,3
"[15, 38, 52]",51,0,3
"[15, 38, 52]",12,0,3
"[15, 38, 52]",5,0,3
"[15, 38, 52]",57,0,3
"[2, 40, 67]",29,0,3
"[2, 40, 67]",60,0,3
"[2, 40, 67]",85,0,3
"[2, 40, 67]",95,0,3
"[2, 40, 67]",37,0,3
"[9, 50, 18]",3,0,3
"[9, 50, 18]",40,0,3
"[9, 50, 18]",77,0,3
"[9, 50, 18]",42,0,3
"[9, 50, 18]",0,0,3
"[27, 15, 52]",6,0,3
"[27, 15, 52]",95,0,3
"[27, 15, 52]",33,0,3
"[27, 15, 52]",91,0,3
"[27, 15, 52]",41,0,3
"[38, 52]",97,0,2
"[38, 52]",5,0,2
"[38, 52]",51,0,2
"[38, 52]",12,0,2
"[38, 52]",57,0,2
"[39, 18]",34,0,2
"[39, 18]",86,0,2
"[39, 18]",83,0,2
"[39, 18]",8,0,2
"[39, 18]",82,0,2
"[91, 19]",72,0,2
"[91, 19]",81,0,2
"[91, 19]",31,0,2
"[91, 19]",34,0,2
"[91, 19]",78,0,2
"[67, 62]",35,0,2
"[67, 62]",1,0,2
"[67, 62]",0,0,2
"[67, 62]",91,0,2
"[67, 62]",3,0,2
"[46, 56, 9, 62]",58,0,4
"[46, 56, 9, 62]",86,0,4
"[46, 56, 9, 62]",47,0,4
"[46, 56, 9, 62]",77,0,4
"[46, 56, 9, 62]",75,0,4
"[0, 14, 2]",97,0,3
"[0, 14, 2]",85,0,3
"[0, 14, 2]",4,0,3
"[0, 14, 2]",55,0,3
"[0, 14, 2]",58,0,3
"[15, 86]",26,0,2
"[15, 86]",72,0,2
"[15, 86]",61,0,2
"[15, 86]",25,0,2
"[15, 86]",18,0,2
"[26, 81]",12,0,2
"[26, 81]",93,0,2
"[26, 81]",44,0,2
"[26, 81]",91,0,2
"[26, 81]",77,0,2
"[33, 32]",61,0,2
"[33, 32]",59,0,2
"[33, 32]",35,0,2
"[33, 32]",40,0,2
"[33, 32]",51,0,2
"[66, 10]",12,0,2
"[66, 10]",56,0,2
"[66, 10]",95,0,2
"[66, 10]",72,0,2
"[66, 10]",57,0,2
"[64, 69, 74, 81]",85,0,4
"[64, 69, 74, 81]",91,0,4
"[64, 69, 74, 81]",58,0,4
"[64, 69, 74, 81]",59,0,4
"[64, 69, 74, 81]",17,0,4
"[13, 20]",32,0,2
"[13, 20]",76,0,2
"[13, 20]",93,0,2
"[13, 20]",48,0,2
"[13, 20]",51,0,2
"[71, 29]",80,0,2
"[71, 29]",57,0,2
"[71, 29]",85,0,2
"[71, 29]",11,0,2
"[71, 29]",51,0,2
"[15, 20]",48,0,2
"[15, 20]",29,0,2
"[15, 20]",18,0,2
"[15, 20]",34,0,2
"[15, 20]",68,0,2
"[66, 92]",76,0,2
"[66, 92]",51,0,2
"[66, 92]",11,0,2
"[66, 92]",8,0,2
"[66, 92]",44,0,2
"[0, 15, 14]",51,0,3
"[0, 15, 14]",97,0,3
"[0, 15, 14]",4,0,3
"[0, 15, 14]",92,0,3
"[0, 15, 14]",58,0,3
"[5, 55]",76,0,2
"[5, 55]",12,0,2
"[5, 55]",57,0,2
"[5, 55]",60,0,2
"[5, 55]",90,0,2
"[31, 69, 26, 64, 34]",68,0,5
"[31, 69, 26, 64, 34]",90,0,5
"[31, 69, 26, 64, 34]",77,0,5
"[31, 69, 26, 64, 34]",42,0,5
"[31, 69, 26, 64, 34]",17,0,5
"[45, 68]",63,0,2
"[45, 68]",12,0,2
"[45, 68]",94,0,2
"[45, 68]",64,0,2
"[45, 68]",84,0,2
"[97, 69]",74,0,2
"[97, 69]",6,0,2
"[97, 69]",88,0,2
"[97, 69]",57,0,2
"[97, 69]",38,0,2
"[65, 60, 45, 41, 44, 29, 66, 79, 32]",5,0,9
"[65, 60, 45, 41, 44, 29, 66, 79, 32]",48,0,9
"[65, 60, 45, 41, 44, 29, 66, 79, 32]",85,0,9
"[65, 60, 45, 41, 44, 29, 66, 79, 32]",72,0,9
"[65, 60, 45, 41, 44, 29, 66, 79, 32]",47,0,9
"[0, 50]",35,0,2
"[0, 50]",87,0,2
"[0, 50]",40,0,2
"[0, 50]",78,0,2
"[0, 50]",46,0,2
"[15, 20]",48,0,2
"[15, 20]",29,0,2
"[15, 20]",18,0,2
"[15, 20]",34,0,2
"[15, 20]",68,0,2
"[7, 2, 9]",66,0,3
"[7, 2, 9]",96,0,3
"[7, 2, 9]",75,0,3
"[7, 2, 9]",97,0,3
"[7, 2, 9]",56,0,3
"[7, 9]",96,0,2
"[7, 9]",97,0,2
"[7, 9]",75,0,2
"[7, 9]",66,0,2
"[7, 9]",68,0,2
"[49, 77, 4]",31,0,3
"[49, 77, 4]",74,0,3
"[49, 77, 4]",29,0,3
"[49, 77, 4]",98,0,3
"[49, 77, 4]",8,0,3
"[34, 44, 67]",35,0,3
"[34, 44, 67]",74,0,3
"[34, 44, 67]",39,0,3
"[34, 44, 67]",83,0,3
"[34, 44, 67]",55,0,3
"[54, 26]",46,0,2
"[54, 26]",1,0,2
"[54, 26]",82,0,2
"[54, 26]",22,0,2
"[54, 26]",50,0,2
"[87, 16]",74,0,2
"[87, 16]",83,0,2
"[87, 16]",89,0,2
"[87, 16]",28,0,2
"[87, 16]",61,0,2
"[73, 7, 10]",42,0,3
"[73, 7, 10]",68,0,3
"[73, 7, 10]",66,0,3
"[73, 7, 10]",35,0,3
"[73, 7, 10]",81,0,3
"[19, 1, 15]",94,0,3
"[19, 1, 15]",58,0,3
"[19, 1, 15]",89,0,3
"[19, 1, 15]",54,0,3
"[19, 1, 15]",40,0,3
"[74, 69]",16,0,2
"[74, 69]",4,0,2
"[74, 69]",87,0,2
"[74, 69]",57,0,2
"[74, 69]",3,0,2
"[61, 41]",17,0,2
"[61, 41]",97,0,2
"[61, 41]",11,0,2
"[61, 41]",8,0,2
"[61, 41]",6,0,2
"[99, 27]",56,0,2
"[99, 27]",77,0,2
"[99, 27]",30,0,2
"[99, 27]",24,0,2
"[99, 27]",88,0,2
"[81, 97]",6,0,2
"[81, 97]",93,0,2
"[81, 97]",38,0,2
"[81, 97]",0,0,2
"[81, 97]",91,0,2
"[7, 4, 56]",31,0,3
"[7, 4, 56]",0,0,3
"[7, 4, 56]",29,0,3
"[7, 4, 56]",53,0,3
"[7, 4, 56]",42,0,3
"[73, 48, 25, 26, 66, 93]",94,0,6
"[73, 48, 25, 26, 66, 93]",8,0,6
"[73, 48, 25, 26, 66, 93]",22,0,6
"[73, 48, 25, 26, 66, 93]",51,0,6
"[73, 48, 25, 26, 66, 93]",95,0,6
"[32, 10, 34]",35,0,3
"[32, 10, 34]",59,0,3
"[32, 10, 34]",39,0,3
"[32, 10, 34]",90,0,3
"[32, 10, 34]",13,0,3
"[44, 9]",92,0,2
"[44, 9]",74,0,2
"[44, 9]",72,0,2
"[44, 9]",35,0,2
"[44, 9]",55,0,2
"[15, 41, 20]",53,0,3
"[15, 41, 20]",97,0,3
"[15, 41, 20]",88,0,3
"[15, 41, 20]",24,0,3
"[15, 41, 20]",68,0,3
"[59, 49, 10]",64,0,3
"[59, 49, 10]",25,0,3
"[59, 49, 10]",58,0,3
"[59, 49, 10]",81,0,3
"[59, 49, 10]",34,0,3
"[56, 40]",6,0,2
"[56, 40]",29,0,2
"[56, 40]",86,0,2
"[56, 40]",70,0,2
"[56, 40]",34,0,2
"[7, 9, 30, 31, 81, 64, 23, 59, 85, 35]",0,0,10
"[7, 9, 30, 31, 81, 64, 23, 59, 85, 35]",58,0,10
"[7, 9, 30, 31, 81, 64, 23, 59, 85, 35]",17,0,10
"[7, 9, 30, 31, 81, 64, 23, 59, 85, 35]",77,0,10
"[7, 9, 30, 31, 81, 64, 23, 59, 85, 35]",91,0,10
"[32, 23, 62, 17]",61,0,4
"[32, 23, 62, 17]",85,0,4
"[32, 23, 62, 17]",13,0,4
"[32, 23, 62, 17]",25,0,4
"[32, 23, 62, 17]",8,0,4
"[56, 50, 9, 18]",75,0,4
"[56, 50, 9, 18]",40,0,4
"[56, 50, 9, 18]",3,0,4
"[56, 50, 9, 18]",77,0,4
"[56, 50, 9, 18]",86,0,4
"[0, 2]",97,0,2
"[0, 2]",78,0,2
"[0, 2]",4,0,2
"[0, 2]",85,0,2
"[0, 2]",55,0,2
"[44, 69, 64]",74,0,3
"[44, 69, 64]",92,0,3
"[44, 69, 64]",68,0,3
"[44, 69, 64]",14,0,3
"[44, 69, 64]",59,0,3
"[83, 36]",6,0,2
"[83, 36]",16,0,2
"[83, 36]",87,0,2
"[83, 36]",90,0,2
"[83, 36]",95,0,2
"[53, 15]",41,0,2
"[53, 15]",84,0,2
"[53, 15]",76,0,2
"[53, 15]",94,0,2
"[53, 15]",4,0,2
"[15, 20, 27, 99]",56,0,4
"[15, 20, 27, 99]",77,0,4
"[15, 20, 27, 99]",60,0,4
"[15, 20, 27, 99]",24,0,4
"[15, 20, 27, 99]",46,0,4
"[5, 19]",60,0,2
"[5, 19]",65,0,2
"[5, 19]",90,0,2
"[5, 19]",54,0,2
"[5, 19]",38,0,2
"[53, 61, 16, 71]",11,0,4
"[53, 61, 16, 71]",32,0,4
"[53, 61, 16, 71]",17,0,4
"[53, 61, 16, 71]",1,0,4
"[53, 61, 16, 71]",86,0,4
"[89, 23, 81, 12, 76, 61, 69]",1,0,7
"[89, 23, 81, 12, 76, 61, 69]",93,0,7
"[89, 23, 81, 12, 76, 61, 69]",11,0,7
"[89, 23, 81, 12, 76, 61, 69]",38,0,7
"[89, 23, 81, 12, 76, 61, 69]",55,0,7
"[7, 73, 72]",91,0,3
"[7, 73, 72]",66,0,3
"[7, 73, 72]",98,0,3
"[7, 73, 72]",88,0,3
"[7, 73, 72]",46,0,3
"[96, 11]",76,0,2
"[96, 11]",17,0,2
"[96, 11]",51,0,2
"[96, 11]",1,0,2
"[96, 11]",61,0,2
"[92, 63]",76,0,2
"[92, 63]",68,0,2
"[92, 63]",42,0,2
"[92, 63]",16,0,2
"[92, 63]",71,0,2
"[26, 65]",22,0,2
"[26, 65]",17,0,2
"[26, 65]",58,0,2
"[26, 65]",93,0,2
"[26, 65]",97,0,2
"[7, 10]",34,0,2
"[7, 10]",68,0,2
"[7, 10]",42,0,2
"[7, 10]",78,0,2
"[7, 10]",0,0,2
"[15, 20, 82, 7, 52]",72,0,5
"[15, 20, 82, 7, 52]",25,0,5
"[15, 20, 82, 7, 52]",26,0,5
"[15, 20, 82, 7, 52]",44,0,5
"[15, 20, 82, 7, 52]",61,0,5
"[3, 21]",51,0,2
"[3, 21]",74,0,2
"[3, 21]",18,0,2
"[3, 21]",84,0,2
"[3, 21]",30,0,2
"[24, 31, 60]",48,0,3
"[24, 31, 60]",89,0,3
"[24, 31, 60]",77,0,3
"[24, 31, 60]",87,0,3
"[24, 31, 60]",90,0,3
"[84, 49, 19, 9, 30]",92,0,5
"[84, 49, 19, 9, 30]",65,0,5
"[84, 49, 19, 9, 30]",60,0,5
"[84, 49, 19, 9, 30]",61,0,5
"[84, 49, 19, 9, 30]",34,0,5
"[57, 55, 15]",24,0,3
"[57, 55, 15]",44,0,3
"[57, 55, 15]",31,0,3
"[57, 55, 15]",83,0,3
"[57, 55, 15]",71,0,3
"[2, 27, 7]",95,0,3
"[2, 27, 7]",56,0,3
"[2, 27, 7]",33,0,3
"[2, 27, 7]",81,0,3
"[2, 27, 7]",34,0,3
"[88, 36, 19, 30]",34,0,4
"[88, 36, 19, 30]",12,0,4
"[88, 36, 19, 30]",97,0,4
"[88, 36, 19, 30]",95,0,4
"[88, 36, 19, 30]",74,0,4
"[43, 46]",54,0,2
"[43, 46]",72,0,2
"[43, 46]",91,0,2
"[43, 46]",84,0,2
"[43, 46]",82,0,2
"[68, 76]",63,0,2
"[68, 76]",92,0,2
"[68, 76]",47,0,2
"[68, 76]",11,0,2
"[68, 76]",34,0,2
"[24, 2]",42,0,2
"[24, 2]",89,0,2
"[24, 2]",41,0,2
"[24, 2]",55,0,2
"[24, 2]",57,0,2
"[7, 15]",29,0,2
"[7, 15]",71,0,2
"[7, 15]",68,0,2
"[7, 15]",26,0,2
"[7, 15]",96,0,2
"[53, 67]",41,0,2
"[53, 67]",22,0,2
"[53, 67]",0,0,2
"[53, 67]",92,0,2
"[53, 67]",51,0,2
"[83, 36]",6,0,2
"[83, 36]",16,0,2
"[83, 36]",87,0,2
"[83, 36]",90,0,2
"[83, 36]",95,0,2
"[56, 6, 24]",42,0,3
"[56, 6, 24]",16,0,3
"[56, 6, 24]",55,0,3
"[56, 6, 24]",83,0,3
"[56, 6, 24]",99,0,3
"[9, 48, 59]",1,0,3
"[9, 48, 59]",60,0,3
"[9, 48, 59]",95,0,3
"[9, 48, 59]",64,0,3
"[9, 48, 59]",78,0,3
"[53, 12]",34,0,2
"[53, 12]",51,0,2
"[53, 12]",84,0,2
"[53, 12]",66,0,2
"[53, 12]",0,0,2
"[77, 30, 34, 6, 64, 73]",90,0,6
"[77, 30, 34, 6, 64, 73]",83,0,6
"[77, 30, 34, 6, 64, 73]",58,0,6
"[77, 30, 34, 6, 64, 73]",39,0,6
"[77, 30, 34, 6, 64, 73]",88,0,6
"[7, 36, 46, 43]",72,0,4
"[7, 36, 46, 43]",33,0,4
"[7, 36, 46, 43]",45,0,4
"[7, 36, 46, 43]",60,0,4
"[7, 36, 46, 43]",61,0,4
"[6, 15, 20]",97,0,3
"[6, 15, 20]",61,0,3
"[6, 15, 20]",90,0,3
"[6, 15, 20]",83,0,3
"[6, 15, 20]",56,0,3
"[33, 34]",76,0,2
"[33, 34]",12,0,2
"[33, 34]",35,0,2
"[33, 34]",39,0,2
"[33, 34]",74,0,2
"[98, 44]",72,0,2
"[98, 44]",74,0,2
"[98, 44]",57,0,2
"[98, 44]",77,0,2
"[98, 44]",92,0,2
"[46, 43]",54,0,2
"[46, 43]",72,0,2
"[46, 43]",91,0,2
"[46, 43]",84,0,2
"[46, 43]",82,0,2
"[48, 59]",60,0,2
"[48, 59]",95,0,2
"[48, 59]",94,0,2
"[48, 59]",81,0,2
"[48, 59]",78,0,2
"[50, 18]",46,0,2
"[50, 18]",3,0,2
"[50, 18]",83,0,2
"[50, 18]",40,0,2
"[50, 18]",77,0,2
"[15, 20]",48,0,2
"[15, 20]",29,0,2
"[15, 20]",18,0,2
"[15, 20]",34,0,2
"[15, 20]",68,0,2
"[11, 84, 9]",92,0,3
"[11, 84, 9]",61,0,3
"[11, 84, 9]",17,0,3
"[11, 84, 9]",76,0,3
"[11, 84, 9]",68,0,3
"[15, 49]",6,0,2
"[15, 49]",58,0,2
"[15, 49]",64,0,2
"[15, 49]",61,0,2
"[15, 49]",95,0,2
"[29, 71, 73]",11,0,3
"[29, 71, 73]",57,0,3
"[29, 71, 73]",80,0,3
"[29, 71, 73]",77,0,3
"[29, 71, 73]",85,0,3
"[15, 7]",29,0,2
"[15, 7]",71,0,2
"[15, 7]",68,0,2
"[15, 7]",26,0,2
"[15, 7]",96,0,2
"[84, 97]",88,0,2
"[84, 97]",78,0,2
"[84, 97]",92,0,2
"[84, 97]",58,0,2
"[84, 97]",57,0,2
"[19, 98, 30, 26, 44, 33]",74,0,6
"[19, 98, 30, 26, 44, 33]",76,0,6
"[19, 98, 30, 26, 44, 33]",77,0,6
"[19, 98, 30, 26, 44, 33]",83,0,6
"[19, 98, 30, 26, 44, 33]",28,0,6
"[29, 61, 69, 76]",11,0,4
"[29, 61, 69, 76]",5,0,4
"[29, 61, 69, 76]",80,0,4
"[29, 61, 69, 76]",13,0,4
"[29, 61, 69, 76]",1,0,4
"[12, 35]",34,0,2
"[12, 35]",88,0,2
"[12, 35]",66,0,2
"[12, 35]",58,0,2
"[12, 35]",0,0,2
"[15, 20]",48,0,2
"[15, 20]",29,0,2
"[15, 20]",18,0,2
"[15, 20]",34,0,2
"[15, 20]",68,0,2
"[35, 43]",94,0,2
"[35, 43]",58,0,2
"[35, 43]",75,0,2
"[35, 43]",16,0,2
"[35, 43]",8,0,2
"[12, 10]",34,0,2
"[12, 10]",66,0,2
"[12, 10]",45,0,2
"[12, 10]",42,0,2
"[12, 10]",81,0,2
"[54, 15, 20]",46,0,3
"[54, 15, 20]",31,0,3
"[54, 15, 20]",78,0,3
"[54, 15, 20]",75,0,3
"[54, 15, 20]",5,0,3
"[7, 58, 49, 6, 55, 9]",56,0,6
"[7, 58, 49, 6, 55, 9]",72,0,6
"[7, 58, 49, 6, 55, 9]",97,0,6
"[7, 58, 49, 6, 55, 9]",1,0,6
"[7, 58, 49, 6, 55, 9]",16,0,6
"[72, 62]",91,0,2
"[72, 62]",88,0,2
"[72, 62]",98,0,2
"[72, 62]",86,0,2
"[72, 62]",82,0,2
"[30, 57]",83,0,2
"[30, 57]",47,0,2
"[30, 57]",32,0,2
"[30, 57]",71,0,2
"[30, 57]",55,0,2
"[53, 91, 19, 5, 1]",76,0,5
"[53, 91, 19, 5, 1]",58,0,5
"[53, 91, 19, 5, 1]",65,0,5
"[53, 91, 19, 5, 1]",94,0,5
"[53, 91, 19, 5, 1]",30,0,5
"[30, 94, 72, 7]",18,0,4
"[30, 94, 72, 7]",17,0,4
"[30, 94, 72, 7]",55,0,4
"[30, 94, 72, 7]",91,0,4
"[30, 94, 72, 7]",60,0,4
"[10, 7]",34,0,2
"[10, 7]",68,0,2
"[10, 7]",42,0,2
"[10, 7]",78,0,2
"[10, 7]",0,0,2
"[53, 74, 73, 10]",87,0,4
"[53, 74, 73, 10]",95,0,4
"[53, 74, 73, 10]",44,0,4
"[53, 74, 73, 10]",33,0,4
"[53, 74, 73, 10]",4,0,4
"[83, 36, 30, 90, 2]",6,0,5
"[83, 36, 30, 90, 2]",34,0,5
"[83, 36, 30, 90, 2]",8,0,5
"[83, 36, 30, 90, 2]",5,0,5
"[83, 36, 30, 90, 2]",24,0,5
"[17, 15, 20]",85,0,3
"[17, 15, 20]",61,0,3
"[17, 15, 20]",94,0,3
"[17, 15, 20]",25,0,3
"[17, 15, 20]",64,0,3
"[68, 74, 33]",69,0,3
"[68, 74, 33]",16,0,3
"[68, 74, 33]",84,0,3
"[68, 74, 33]",53,0,3
"[68, 74, 33]",64,0,3
"[22, 38]",93,0,2
"[22, 38]",97,0,2
"[22, 38]",90,0,2
"[22, 38]",12,0,2
"[22, 38]",51,0,2
"[47, 90, 15, 20, 19]",5,0,5
"[47, 90, 15, 20, 19]",31,0,5
"[47, 90, 15, 20, 19]",22,0,5
"[47, 90, 15, 20, 19]",41,0,5
"[47, 90, 15, 20, 19]",34,0,5
"[58, 15]",1,0,2
"[58, 15]",35,0,2
"[58, 15]",98,0,2
"[58, 15]",65,0,2
"[58, 15]",93,0,2
"[51, 2]",93,0,2
"[51, 2]",92,0,2
"[51, 2]",95,0,2
"[51, 2]",25,0,2
"[51, 2]",29,0,2
"[98, 23, 61, 71, 42, 73, 44]",92,0,7
"[98, 23, 61, 71, 42, 73, 44]",57,0,7
"[98, 23, 61, 71, 42, 73, 44]",94,0,7
"[98, 23, 61, 71, 42, 73, 44]",82,0,7
"[98, 23, 61, 71, 42, 73, 44]",17,0,7
"[21, 1, 17, 56]",94,0,4
"[21, 1, 17, 56]",11,0,4
"[21, 1, 17, 56]",25,0,4
"[21, 1, 17, 56]",16,0,4
"[21, 1, 17, 56]",26,0,4
"[14, 15]",44,0,2
"[14, 15]",51,0,2
"[14, 15]",64,0,2
"[14, 15]",88,0,2
"[14, 15]",77,0,2
"[15, 20]",48,0,2
"[15, 20]",29,0,2
"[15, 20]",18,0,2
"[15, 20]",34,0,2
"[15, 20]",68,0,2
"[9, 10, 70]",63,0,3
"[9, 10, 70]",88,0,3
"[9, 10, 70]",56,0,3
"[9, 10, 70]",71,0,3
"[9, 10, 70]",89,0,3
"[7, 2, 49]",95,0,3
"[7, 2, 49]",64,0,3
"[7, 2, 49]",11,0,3
"[7, 2, 49]",63,0,3
"[7, 2, 49]",45,0,3
"[59, 11, 23, 88]",94,0,4
"[59, 11, 23, 88]",84,0,4
"[59, 11, 23, 88]",1,0,4
"[59, 11, 23, 88]",34,0,4
"[59, 11, 23, 88]",70,0,4
"[15, 69]",74,0,2
"[15, 69]",68,0,2
"[15, 69]",42,0,2
"[15, 69]",57,0,2
"[15, 69]",35,0,2
"[94, 30, 38, 22, 43, 46, 75]",93,0,7
"[94, 30, 38, 22, 43, 46, 75]",54,0,7
"[94, 30, 38, 22, 43, 46, 75]",91,0,7
"[94, 30, 38, 22, 43, 46, 75]",26,0,7
"[94, 30, 38, 22, 43, 46, 75]",1,0,7
"[20, 2]",81,0,2
"[20, 2]",33,0,2
"[20, 2]",66,0,2
"[20, 2]",34,0,2
"[20, 2]",98,0,2
"[42, 41, 59]",64,0,3
"[42, 41, 59]",4,0,3
"[42, 41, 59]",88,0,3
"[42, 41, 59]",53,0,3
"[42, 41, 59]",0,0,3
"[36, 83, 40, 10, 52]",6,0,5
"[36, 83, 40, 10, 52]",95,0,5
"[36, 83, 40, 10, 52]",48,0,5
"[36, 83, 40, 10, 52]",37,0,5
"[36, 83, 40, 10, 52]",60,0,5
"[76, 69, 96]",11,0,3
