itemSet,target,conversion,setSize
"[15, 27, 9]",7,0,3
"[15, 27, 9]",20,0,3
"[15, 27, 9]",99,0,3
"[9, 57, 21, 17, 77]",5,0,5
"[9, 57, 21, 17, 77]",63,0,5
"[9, 57, 21, 17, 77]",51,0,5
"[9, 57, 21, 17, 77]",87,0,5
"[9, 57, 21, 17, 77]",54,0,5
"[93, 67, 85, 11, 18]",92,0,5
"[93, 67, 85, 11, 18]",91,0,5
"[93, 67, 85, 11, 18]",59,0,5
"[93, 67, 85, 11, 18]",32,0,5
"[93, 67, 85, 11, 18]",50,0,5
"[20, 15]",21,0,2
"[20, 15]",99,0,2
"[20, 15]",2,0,2
"[20, 15]",7,0,2
"[20, 15]",27,0,2
"[78, 42, 32]",23,0,3
"[78, 42, 32]",76,0,3
"[78, 42, 32]",68,0,3
"[78, 42, 32]",60,0,3
"[78, 42, 32]",45,0,3
"[31, 78, 20, 76]",32,0,4
"[31, 78, 20, 76]",45,0,4
"[31, 78, 20, 76]",23,0,4
"[31, 78, 20, 76]",60,0,4
"[31, 78, 20, 76]",69,0,4
"[15, 21]",58,0,2
"[15, 21]",7,0,2
"[15, 21]",63,0,2
"[15, 21]",27,0,2
"[15, 21]",20,0,2
"[88, 0, 7, 80]",17,0,4
"[88, 0, 7, 80]",2,0,4
"[88, 0, 7, 80]",14,0,4
"[88, 0, 7, 80]",39,0,4
"[88, 0, 7, 80]",37,0,4
"[69, 43]",23,0,2
"[69, 43]",50,0,2
"[69, 43]",61,0,2
"[69, 43]",46,0,2
"[69, 43]",76,0,2
"[15, 27, 9]",83,0,3
"[15, 27, 9]",2,0,3
"[15, 27, 9]",7,0,3
"[15, 27, 9]",20,0,3
"[15, 27, 9]",99,0,3
"[15, 20, 49, 2, 7]",54,0,5
"[15, 20, 49, 2, 7]",14,0,5
"[15, 20, 49, 2, 7]",82,0,5
"[15, 20, 49, 2, 7]",99,0,5
"[15, 20, 49, 2, 7]",27,0,5
"[53, 58, 35, 49, 85, 9, 46, 43]",60,0,8
"[53, 58, 35, 49, 85, 9, 46, 43]",88,0,8
"[53, 58, 35, 49, 85, 9, 46, 43]",83,0,8
"[53, 58, 35, 49, 85, 9, 46, 43]",12,0,8
"[53, 58, 35, 49, 85, 9, 46, 43]",57,0,8
"[34, 32, 23, 61, 31]",64,0,5
"[34, 32, 23, 61, 31]",44,0,5
"[34, 32, 23, 61, 31]",78,0,5
"[34, 32, 23, 61, 31]",69,0,5
"[34, 32, 23, 61, 31]",45,0,5
"[61, 23, 67, 48]",31,0,4
"[61, 23, 67, 48]",64,0,4
"[61, 23, 67, 48]",45,0,4
"[61, 23, 67, 48]",69,0,4
"[61, 23, 67, 48]",71,0,4
"[67, 50]",9,0,2
"[67, 50]",43,0,2
"[67, 50]",28,0,2
"[67, 50]",5,0,2
"[67, 50]",18,0,2
"[20, 15]",21,0,2
"[20, 15]",99,0,2
"[20, 15]",2,0,2
"[20, 15]",7,0,2
"[20, 15]",27,0,2
"[9, 7]",43,0,2
"[9, 7]",46,0,2
"[9, 7]",50,0,2
"[9, 7]",2,0,2
"[9, 7]",83,0,2
"[15, 20]",21,0,2
"[15, 20]",99,0,2
"[15, 20]",2,0,2
"[15, 20]",7,0,2
"[15, 20]",27,0,2
"[24, 51]",81,0,2
"[24, 51]",63,0,2
"[24, 51]",75,0,2
"[24, 51]",47,0,2
"[24, 51]",76,0,2
"[59, 32, 56, 67]",12,0,4
"[59, 32, 56, 67]",97,0,4
"[59, 32, 56, 67]",41,0,4
"[59, 32, 56, 67]",23,0,4
"[59, 32, 56, 67]",11,0,4
"[49, 20, 15]",90,0,3
"[49, 20, 15]",99,0,3
"[49, 20, 15]",2,0,3
"[49, 20, 15]",7,0,3
"[49, 20, 15]",27,0,3
"[15, 52]",82,0,2
"[15, 52]",77,0,2
"[15, 52]",27,0,2
"[15, 52]",7,0,2
"[15, 52]",20,0,2
"[15, 20]",21,0,2
"[15, 20]",99,0,2
"[15, 20]",2,0,2
"[15, 20]",7,0,2
"[15, 20]",27,0,2
"[13, 14, 93, 2]",40,0,4
"[13, 14, 93, 2]",37,0,4
"[13, 14, 93, 2]",30,0,4
"[13, 14, 93, 2]",92,0,4
"[13, 14, 93, 2]",0,0,4
"[21, 35, 43]",64,0,3
"[21, 35, 43]",97,0,3
"[21, 35, 43]",57,0,3
"[21, 35, 43]",25,0,3
"[21, 35, 43]",46,0,3
"[73, 52, 38, 15, 27, 9, 20]",3,0,7
"[73, 52, 38, 15, 27, 9, 20]",2,0,7
"[73, 52, 38, 15, 27, 9, 20]",7,0,7
"[73, 52, 38, 15, 27, 9, 20]",22,0,7
"[73, 52, 38, 15, 27, 9, 20]",99,0,7
"[9, 10, 51]",63,0,3
"[9, 10, 51]",18,0,3
"[9, 10, 51]",47,0,3
"[9, 10, 51]",70,0,3
"[9, 10, 51]",74,0,3
"[85, 15]",92,0,2
"[85, 15]",68,0,2
"[85, 15]",1,0,2
"[85, 15]",27,0,2
"[85, 15]",20,0,2
"[76, 69]",79,0,2
"[76, 69]",78,0,2
"[76, 69]",23,0,2
"[76, 69]",32,0,2
"[76, 69]",60,0,2
"[12, 18]",6,0,2
"[12, 18]",64,0,2
"[12, 18]",91,0,2
"[12, 18]",53,0,2
"[12, 18]",50,0,2
"[48, 35]",26,0,2
"[48, 35]",17,0,2
"[48, 35]",64,0,2
"[48, 35]",71,0,2
"[48, 35]",25,0,2
"[7, 30, 40, 17]",88,0,4
"[7, 30, 40, 17]",87,0,4
"[7, 30, 40, 17]",3,0,4
"[7, 30, 40, 17]",66,0,4
"[7, 30, 40, 17]",90,0,4
"[52, 46, 43]",7,0,3
"[52, 46, 43]",83,0,3
"[52, 46, 43]",16,0,3
"[52, 46, 43]",36,0,3
"[52, 46, 43]",9,0,3
"[27, 39, 20]",0,0,3
"[27, 39, 20]",90,0,3
"[27, 39, 20]",37,0,3
"[27, 39, 20]",15,0,3
"[27, 39, 20]",99,0,3
"[68, 95]",33,0,2
"[68, 95]",29,0,2
"[68, 95]",71,0,2
"[68, 95]",42,0,2
"[68, 95]",65,0,2
"[53, 35]",60,0,2
"[53, 35]",64,0,2
"[53, 35]",6,0,2
"[53, 35]",25,0,2
"[53, 35]",12,0,2
"[36, 91, 69, 41, 78, 71, 32, 22]",45,0,8
"[36, 91, 69, 41, 78, 71, 32, 22]",83,0,8
"[36, 91, 69, 41, 78, 71, 32, 22]",29,0,8
"[36, 91, 69, 41, 78, 71, 32, 22]",60,0,8
"[36, 91, 69, 41, 78, 71, 32, 22]",76,0,8
"[82, 43, 50]",5,0,3
"[82, 43, 50]",64,0,3
"[82, 43, 50]",9,0,3
"[82, 43, 50]",18,0,3
"[82, 43, 50]",86,0,3
"[22, 38, 10]",85,0,3
"[22, 38, 10]",35,0,3
"[22, 38, 10]",63,0,3
"[22, 38, 10]",94,0,3
"[22, 38, 10]",70,0,3
"[4, 14, 15, 80]",2,0,4
"[4, 14, 15, 80]",27,0,4
"[4, 14, 15, 80]",0,0,4
"[4, 14, 15, 80]",37,0,4
"[4, 14, 15, 80]",13,0,4
"[73, 6]",71,0,2
"[73, 6]",53,0,2
"[73, 6]",93,0,2
"[73, 6]",4,0,2
"[73, 6]",3,0,2
"[43, 20, 36]",50,0,3
"[43, 20, 36]",15,0,3
"[43, 20, 36]",91,0,3
"[43, 20, 36]",46,0,3
"[43, 20, 36]",83,0,3
"[58, 8, 2, 7, 82, 48, 19]",22,0,7
"[58, 8, 2, 7, 82, 48, 19]",15,0,7
"[58, 8, 2, 7, 82, 48, 19]",71,0,7
"[58, 8, 2, 7, 82, 48, 19]",57,0,7
"[58, 8, 2, 7, 82, 48, 19]",86,0,7
"[21, 10]",74,0,2
"[21, 10]",93,0,2
"[21, 10]",58,0,2
"[21, 10]",63,0,2
"[21, 10]",70,0,2
"[27, 20, 15, 40]",3,0,4
"[27, 20, 15, 40]",90,0,4
"[27, 20, 15, 40]",7,0,4
"[27, 20, 15, 40]",93,0,4
"[27, 20, 15, 40]",99,0,4
"[20, 15]",21,0,2
"[20, 15]",99,0,2
"[20, 15]",2,0,2
"[20, 15]",7,0,2
"[20, 15]",27,0,2
"[14, 0, 2, 91, 49, 7]",90,0,6
"[14, 0, 2, 91, 49, 7]",13,0,6
"[14, 0, 2, 91, 49, 7]",36,0,6
"[14, 0, 2, 91, 49, 7]",54,0,6
"[14, 0, 2, 91, 49, 7]",37,0,6
"[4, 22, 85]",75,0,3
"[4, 22, 85]",68,0,3
"[4, 22, 85]",83,0,3
"[4, 22, 85]",6,0,3
"[4, 22, 85]",38,0,3
"[52, 82]",0,0,2
"[52, 82]",83,0,2
"[52, 82]",7,0,2
"[52, 82]",64,0,2
"[52, 82]",86,0,2
"[83, 36]",46,0,2
"[83, 36]",4,0,2
"[83, 36]",94,0,2
"[83, 36]",9,0,2
"[83, 36]",91,0,2
"[9, 57]",18,0,2
"[9, 57]",8,0,2
"[9, 57]",34,0,2
"[9, 57]",87,0,2
"[9, 57]",54,0,2
"[46, 43]",52,0,2
"[46, 43]",6,0,2
"[46, 43]",83,0,2
"[46, 43]",36,0,2
"[46, 43]",9,0,2
"[7, 49]",86,0,2
"[7, 49]",54,0,2
"[7, 49]",82,0,2
"[7, 49]",15,0,2
"[7, 49]",2,0,2
"[70, 46]",9,0,2
"[70, 46]",94,0,2
"[70, 46]",36,0,2
"[70, 46]",10,0,2
"[70, 46]",43,0,2
"[52, 49, 34]",8,0,3
"[52, 49, 34]",89,0,3
"[52, 49, 34]",78,0,3
"[52, 49, 34]",57,0,3
"[52, 49, 34]",75,0,3
"[78, 56, 60, 75]",45,0,4
"[78, 56, 60, 75]",24,0,4
"[78, 56, 60, 75]",64,0,4
"[78, 56, 60, 75]",81,0,4
"[78, 56, 60, 75]",32,0,4
"[0, 14]",80,0,2
"[0, 14]",39,0,2
"[0, 14]",2,0,2
"[0, 14]",13,0,2
"[0, 14]",37,0,2
"[82, 58]",88,0,2
"[82, 58]",57,0,2
"[82, 58]",7,0,2
"[82, 58]",83,0,2
"[82, 58]",86,0,2
"[50, 83, 9, 18]",2,0,4
"[50, 83, 9, 18]",43,0,4
"[50, 83, 9, 18]",91,0,4
"[50, 83, 9, 18]",5,0,4
"[50, 83, 9, 18]",36,0,4
"[2, 7, 83, 50, 9, 43]",46,0,6
"[2, 7, 83, 50, 9, 43]",58,0,6
"[2, 7, 83, 50, 9, 43]",82,0,6
"[2, 7, 83, 50, 9, 43]",36,0,6
"[2, 7, 83, 50, 9, 43]",18,0,6
"[20, 15, 23]",7,0,3
"[20, 15, 23]",31,0,3
"[20, 15, 23]",32,0,3
"[20, 15, 23]",27,0,3
"[20, 15, 23]",45,0,3
"[96, 2, 20, 15]",0,0,4
"[96, 2, 20, 15]",14,0,4
"[96, 2, 20, 15]",30,0,4
"[96, 2, 20, 15]",7,0,4
"[96, 2, 20, 15]",27,0,4
"[14, 37, 2, 15, 20]",7,0,5
"[14, 37, 2, 15, 20]",39,0,5
"[14, 37, 2, 15, 20]",27,0,5
"[14, 37, 2, 15, 20]",13,0,5
"[14, 37, 2, 15, 20]",0,0,5
"[99, 27]",94,0,2
"[99, 27]",2,0,2
"[99, 27]",87,0,2
"[99, 27]",20,0,2
"[99, 27]",15,0,2
"[7, 1, 2]",27,0,3
"[7, 1, 2]",15,0,3
"[7, 1, 2]",80,0,3
"[7, 1, 2]",51,0,3
"[7, 1, 2]",19,0,3
"[93, 25, 88, 89]",65,0,4
"[93, 25, 88, 89]",0,0,4
"[93, 25, 88, 89]",98,0,4
"[93, 25, 88, 89]",92,0,4
"[93, 25, 88, 89]",26,0,4
"[85, 97, 75]",5,0,3
"[85, 97, 75]",47,0,3
"[85, 97, 75]",68,0,3
"[85, 97, 75]",32,0,3
"[85, 97, 75]",89,0,3
"[13, 15, 20]",7,0,3
"[13, 15, 20]",2,0,3
"[13, 15, 20]",30,0,3
"[13, 15, 20]",27,0,3
"[13, 15, 20]",14,0,3
"[7, 2, 39]",47,0,3
"[7, 2, 39]",27,0,3
"[7, 2, 39]",37,0,3
"[7, 2, 39]",90,0,3
"[7, 2, 39]",0,0,3
"[67, 65]",25,0,2
"[67, 65]",95,0,2
"[67, 65]",33,0,2
"[67, 65]",81,0,2
"[67, 65]",68,0,2
"[20, 39, 2, 90]",92,0,4
"[20, 39, 2, 90]",15,0,4
"[20, 39, 2, 90]",37,0,4
"[20, 39, 2, 90]",0,0,4
"[20, 39, 2, 90]",47,0,4
"[34, 64]",78,0,2
"[34, 64]",75,0,2
"[34, 64]",81,0,2
"[34, 64]",57,0,2
"[34, 64]",61,0,2
"[73, 67, 2]",93,0,3
"[73, 67, 2]",57,0,3
"[73, 67, 2]",90,0,3
"[73, 67, 2]",28,0,3
"[73, 67, 2]",3,0,3
"[7, 10]",86,0,2
"[7, 10]",82,0,2
"[7, 10]",58,0,2
"[7, 10]",2,0,2
"[7, 10]",70,0,2
"[5, 96]",6,0,2
"[5, 96]",77,0,2
"[5, 96]",97,0,2
"[5, 96]",94,0,2
"[5, 96]",50,0,2
"[92, 80, 13, 2, 39, 15]",27,0,6
"[92, 80, 13, 2, 39, 15]",37,0,6
"[92, 80, 13, 2, 39, 15]",0,0,6
"[92, 80, 13, 2, 39, 15]",90,0,6
"[92, 80, 13, 2, 39, 15]",14,0,6
"[34, 69, 61, 48]",78,0,4
"[34, 69, 61, 48]",31,0,4
"[34, 69, 61, 48]",71,0,4
"[34, 69, 61, 48]",23,0,4
"[34, 69, 61, 48]",64,0,4
"[98, 24, 29]",95,0,3
"[98, 24, 29]",31,0,3
"[98, 24, 29]",71,0,3
"[98, 24, 29]",66,0,3
"[98, 24, 29]",84,0,3
"[3, 62, 19]",1,0,3
"[3, 62, 19]",5,0,3
"[3, 62, 19]",40,0,3
"[3, 62, 19]",8,0,3
"[3, 62, 19]",73,0,3
"[77, 19]",97,0,2
"[77, 19]",54,0,2
"[77, 19]",91,0,2
"[77, 19]",5,0,2
"[77, 19]",1,0,2
"[47, 54, 7]",58,0,3
"[47, 54, 7]",90,0,3
"[47, 54, 7]",63,0,3
"[47, 54, 7]",87,0,3
"[47, 54, 7]",51,0,3
"[96, 74]",51,0,2
"[96, 74]",89,0,2
"[96, 74]",94,0,2
"[96, 74]",71,0,2
"[96, 74]",47,0,2
"[24, 65, 89, 75]",34,0,4
"[24, 65, 89, 75]",25,0,4
"[24, 65, 89, 75]",68,0,4
"[24, 65, 89, 75]",81,0,4
"[24, 65, 89, 75]",98,0,4
"[19, 7, 97, 20, 96]",2,0,5
"[19, 7, 97, 20, 96]",1,0,5
"[19, 7, 97, 20, 96]",32,0,5
"[19, 7, 97, 20, 96]",89,0,5
"[19, 7, 97, 20, 96]",15,0,5
"[86, 82, 7]",83,0,3
"[86, 82, 7]",58,0,3
"[86, 82, 7]",52,0,3
"[86, 82, 7]",0,0,3
"[86, 82, 7]",64,0,3
"[69, 85]",23,0,2
"[69, 85]",1,0,2
"[69, 85]",60,0,2
"[69, 85]",61,0,2
"[69, 85]",76,0,2
"[31, 70, 29, 67, 6]",34,0,5
"[31, 70, 29, 67, 6]",78,0,5
"[31, 70, 29, 67, 6]",23,0,5
"[31, 70, 29, 67, 6]",10,0,5
"[31, 70, 29, 67, 6]",53,0,5
"[59, 16, 24]",57,0,3
"[59, 16, 24]",85,0,3
"[59, 16, 24]",11,0,3
"[59, 16, 24]",66,0,3
"[59, 16, 24]",29,0,3
"[69, 87, 49, 7]",23,0,4
"[69, 87, 49, 7]",95,0,4
"[69, 87, 49, 7]",57,0,4
"[69, 87, 49, 7]",76,0,4
"[69, 87, 49, 7]",54,0,4
"[90, 69, 7, 22, 67]",87,0,5
"[90, 69, 7, 22, 67]",28,0,5
"[90, 69, 7, 22, 67]",60,0,5
"[90, 69, 7, 22, 67]",76,0,5
"[90, 69, 7, 22, 67]",38,0,5
"[82, 86]",48,0,2
"[82, 86]",83,0,2
"[82, 86]",7,0,2
"[82, 86]",64,0,2
"[82, 86]",0,0,2
"[21, 48, 57, 6]",12,0,4
"[21, 48, 57, 6]",34,0,4
"[21, 48, 57, 6]",35,0,4
"[21, 48, 57, 6]",86,0,4
"[21, 48, 57, 6]",54,0,4
"[52, 77, 40, 43]",3,0,4
"[52, 77, 40, 43]",54,0,4
"[52, 77, 40, 43]",46,0,4
"[52, 77, 40, 43]",93,0,4
"[52, 77, 40, 43]",5,0,4
"[41, 11]",26,0,2
"[41, 11]",25,0,2
"[41, 11]",44,0,2
"[41, 11]",59,0,2
"[41, 11]",32,0,2
"[82, 7, 51]",64,0,3
"[82, 7, 51]",57,0,3
"[82, 7, 51]",74,0,3
"[82, 7, 51]",47,0,3
"[82, 7, 51]",86,0,3
"[89, 59]",26,0,2
"[89, 59]",66,0,2
"[89, 59]",17,0,2
"[89, 59]",11,0,2
"[89, 59]",97,0,2
"[7, 24]",82,0,2
"[7, 24]",60,0,2
"[7, 24]",2,0,2
"[7, 24]",29,0,2
"[7, 24]",58,0,2
"[78, 89, 81]",25,0,3
"[78, 89, 81]",26,0,3
"[78, 89, 81]",65,0,3
"[78, 89, 81]",75,0,3
"[78, 89, 81]",34,0,3
"[72, 10]",1,0,2
"[72, 10]",71,0,2
"[72, 10]",56,0,2
"[72, 10]",70,0,2
"[72, 10]",93,0,2
"[97, 62]",87,0,2
"[97, 62]",64,0,2
"[97, 62]",89,0,2
"[97, 62]",5,0,2
"[97, 62]",56,0,2
"[2, 15, 27, 87]",57,0,4
"[2, 15, 27, 87]",7,0,4
"[2, 15, 27, 87]",54,0,4
"[2, 15, 27, 87]",20,0,4
"[2, 15, 27, 87]",99,0,4
"[93, 20, 57]",34,0,3
"[93, 20, 57]",15,0,3
"[93, 20, 57]",72,0,3
"[93, 20, 57]",54,0,3
"[93, 20, 57]",92,0,3
"[91, 9]",83,0,2
"[91, 9]",50,0,2
"[91, 9]",54,0,2
"[91, 9]",18,0,2
"[91, 9]",36,0,2
"[47, 65, 48, 23]",11,0,4
"[47, 65, 48, 23]",71,0,4
"[47, 65, 48, 23]",68,0,4
"[47, 65, 48, 23]",45,0,4
"[47, 65, 48, 23]",69,0,4
"[91, 36]",0,0,2
"[91, 36]",57,0,2
"[91, 36]",18,0,2
"[91, 36]",54,0,2
"[91, 36]",83,0,2
"[62, 44]",71,0,2
"[62, 44]",98,0,2
"[62, 44]",41,0,2
"[62, 44]",33,0,2
"[62, 44]",42,0,2
"[45, 71, 61, 23, 41]",32,0,5
"[45, 71, 61, 23, 41]",60,0,5
"[45, 71, 61, 23, 41]",64,0,5
"[45, 71, 61, 23, 41]",42,0,5
"[45, 71, 61, 23, 41]",44,0,5
"[15, 20]",21,0,2
"[15, 20]",99,0,2
"[15, 20]",2,0,2
"[15, 20]",7,0,2
"[15, 20]",27,0,2
"[5, 1, 9, 19]",83,0,4
"[5, 1, 9, 19]",46,0,4
"[5, 1, 9, 19]",18,0,4
"[5, 1, 9, 19]",50,0,4
"[5, 1, 9, 19]",8,0,4
"[59, 27]",89,0,2
"[59, 27]",66,0,2
"[59, 27]",15,0,2
"[59, 27]",11,0,2
"[59, 27]",99,0,2
"[97, 11]",87,0,2
"[97, 11]",64,0,2
"[97, 11]",47,0,2
"[97, 11]",59,0,2
"[97, 11]",32,0,2
"[15, 62, 40, 5, 52]",77,0,5
"[15, 62, 40, 5, 52]",22,0,5
"[15, 62, 40, 5, 52]",20,0,5
"[15, 62, 40, 5, 52]",3,0,5
"[15, 62, 40, 5, 52]",93,0,5
"[28, 13, 15, 20]",37,0,4
"[28, 13, 15, 20]",67,0,4
"[28, 13, 15, 20]",2,0,4
"[28, 13, 15, 20]",27,0,4
"[28, 13, 15, 20]",14,0,4
"[59, 93, 67, 70, 0]",92,0,5
"[59, 93, 67, 70, 0]",37,0,5
"[59, 93, 67, 70, 0]",90,0,5
"[59, 93, 67, 70, 0]",10,0,5
"[59, 93, 67, 70, 0]",11,0,5
"[72, 4]",34,0,2
"[72, 4]",6,0,2
"[72, 4]",83,0,2
"[72, 4]",56,0,2
"[72, 4]",71,0,2
"[99, 27, 56]",1,0,3
"[99, 27, 56]",72,0,3
"[99, 27, 56]",64,0,3
"[99, 27, 56]",15,0,3
"[99, 27, 56]",12,0,3
"[0, 14, 9, 20, 15, 27]",13,0,6
"[0, 14, 9, 20, 15, 27]",39,0,6
"[0, 14, 9, 20, 15, 27]",2,0,6
"[0, 14, 9, 20, 15, 27]",37,0,6
"[0, 14, 9, 20, 15, 27]",99,0,6
"[9, 50, 14]",37,0,3
"[9, 50, 14]",0,0,3
"[9, 50, 14]",43,0,3
"[9, 50, 14]",13,0,3
"[9, 50, 14]",18,0,3
"[14, 37]",28,0,2
"[14, 37]",80,0,2
"[14, 37]",39,0,2
"[14, 37]",13,0,2
"[14, 37]",0,0,2
"[15, 20, 7]",99,0,3
"[15, 20, 7]",86,0,3
"[15, 20, 7]",82,0,3
"[15, 20, 7]",2,0,3
"[15, 20, 7]",27,0,3
"[9, 88]",37,0,2
"[9, 88]",16,0,2
"[9, 88]",39,0,2
"[9, 88]",58,0,2
"[9, 88]",46,0,2
"[67, 20, 8]",5,0,3
"[67, 20, 8]",99,0,3
"[67, 20, 8]",19,0,3
"[67, 20, 8]",15,0,3
"[67, 20, 8]",57,0,3
"[33, 25, 20]",15,0,3
"[33, 25, 20]",89,0,3
"[33, 25, 20]",65,0,3
"[33, 25, 20]",41,0,3
"[33, 25, 20]",26,0,3
"[48, 44, 71, 61, 64]",60,0,5
"[48, 44, 71, 61, 64]",98,0,5
"[48, 44, 71, 61, 64]",69,0,5
"[48, 44, 71, 61, 64]",42,0,5
"[48, 44, 71, 61, 64]",23,0,5
"[43, 77]",51,0,2
"[43, 77]",61,0,2
"[43, 77]",97,0,2
"[43, 77]",54,0,2
"[43, 77]",46,0,2
"[70, 17, 10]",39,0,3
"[70, 17, 10]",28,0,3
"[70, 17, 10]",4,0,3
"[70, 17, 10]",90,0,3
"[70, 17, 10]",12,0,3
"[7, 49]",86,0,2
"[7, 49]",54,0,2
"[7, 49]",82,0,2
"[7, 49]",15,0,2
"[7, 49]",2,0,2
"[72, 27, 20]",94,0,3
"[72, 27, 20]",1,0,3
"[72, 27, 20]",93,0,3
"[72, 27, 20]",15,0,3
"[72, 27, 20]",99,0,3
"[61, 71, 23, 65]",69,0,4
"[61, 71, 23, 65]",45,0,4
"[61, 71, 23, 65]",64,0,4
"[61, 71, 23, 65]",68,0,4
"[61, 71, 23, 65]",42,0,4
"[15, 20]",21,0,2
"[15, 20]",99,0,2
"[15, 20]",2,0,2
"[15, 20]",7,0,2
"[15, 20]",27,0,2
"[20, 52, 49, 83, 36]",46,0,5
"[20, 52, 49, 83, 36]",9,0,5
"[20, 52, 49, 83, 36]",7,0,5
"[20, 52, 49, 83, 36]",15,0,5
"[20, 52, 49, 83, 36]",91,0,5
"[19, 9, 43, 46]",36,0,4
"[19, 9, 43, 46]",1,0,4
"[19, 9, 43, 46]",50,0,4
"[19, 9, 43, 46]",8,0,4
"[19, 9, 43, 46]",83,0,4
"[27, 30, 7]",20,0,3
"[27, 30, 7]",2,0,3
"[27, 30, 7]",15,0,3
"[27, 30, 7]",94,0,3
"[27, 30, 7]",99,0,3
"[65, 58, 7]",88,0,3
"[65, 58, 7]",86,0,3
"[65, 58, 7]",33,0,3
"[65, 58, 7]",68,0,3
"[65, 58, 7]",95,0,3
"[43, 9, 54, 7, 48]",91,0,5
"[43, 9, 54, 7, 48]",46,0,5
"[43, 9, 54, 7, 48]",57,0,5
"[43, 9, 54, 7, 48]",58,0,5
"[43, 9, 54, 7, 48]",87,0,5
"[95, 40]",54,0,2
"[95, 40]",90,0,2
"[95, 40]",5,0,2
"[95, 40]",3,0,2
"[95, 40]",87,0,2
"[55, 52]",29,0,2
"[55, 52]",91,0,2
"[55, 52]",38,0,2
"[55, 52]",18,0,2
"[55, 52]",77,0,2
"[32, 71]",45,0,2
"[32, 71]",68,0,2
"[32, 71]",42,0,2
"[32, 71]",60,0,2
"[32, 71]",29,0,2
"[15, 65]",42,0,2
"[15, 65]",95,0,2
"[15, 65]",20,0,2
"[15, 65]",81,0,2
"[15, 65]",68,0,2
"[15, 0, 2]",39,0,3
"[15, 0, 2]",27,0,3
"[15, 0, 2]",20,0,3
"[15, 0, 2]",37,0,3
"[15, 0, 2]",14,0,3
"[23, 45, 98, 96]",78,0,4
"[23, 45, 98, 96]",61,0,4
"[23, 45, 98, 96]",44,0,4
"[23, 45, 98, 96]",31,0,4
"[23, 45, 98, 96]",32,0,4
"[27, 1]",15,0,2
"[27, 1]",63,0,2
"[27, 1]",19,0,2
"[27, 1]",80,0,2
"[27, 1]",99,0,2
"[94, 2]",47,0,2
"[94, 2]",22,0,2
"[94, 2]",58,0,2
"[94, 2]",0,0,2
"[94, 2]",30,0,2
"[19, 52, 86, 20]",58,0,4
"[19, 52, 86, 20]",7,0,4
"[19, 52, 86, 20]",8,0,4
"[19, 52, 86, 20]",15,0,4
"[19, 52, 86, 20]",82,0,4
"[7, 89, 67, 75]",26,0,4
"[7, 89, 67, 75]",25,0,4
"[7, 89, 67, 75]",98,0,4
"[7, 89, 67, 75]",32,0,4
"[7, 89, 67, 75]",34,0,4
"[50, 43, 36]",9,0,3
"[50, 43, 36]",46,0,3
"[50, 43, 36]",91,0,3
"[50, 43, 36]",83,0,3
"[50, 43, 36]",18,0,3
"[62, 7, 21]",82,0,3
"[62, 7, 21]",15,0,3
"[62, 7, 21]",2,0,3
"[62, 7, 21]",63,0,3
"[62, 7, 21]",58,0,3
"[7, 20, 2]",58,0,3
"[7, 20, 2]",49,0,3
"[7, 20, 2]",14,0,3
"[7, 20, 2]",27,0,3
"[7, 20, 2]",15,0,3
"[54, 58, 1, 19, 15, 20]",63,0,6
"[54, 58, 1, 19, 15, 20]",7,0,6
"[54, 58, 1, 19, 15, 20]",27,0,6
"[54, 58, 1, 19, 15, 20]",57,0,6
"[54, 58, 1, 19, 15, 20]",8,0,6
"[28, 94, 40]",90,0,3
"[28, 94, 40]",12,0,3
"[28, 94, 40]",5,0,3
"[28, 94, 40]",47,0,3
"[28, 94, 40]",74,0,3
"[37, 14]",28,0,2
"[37, 14]",80,0,2
"[37, 14]",39,0,2
"[37, 14]",13,0,2
"[37, 14]",0,0,2
"[23, 73]",69,0,2
"[23, 73]",31,0,2
"[23, 73]",32,0,2
"[23, 73]",3,0,2
"[23, 73]",45,0,2
"[48, 89]",97,0,2
"[48, 89]",34,0,2
"[48, 89]",25,0,2
"[48, 89]",26,0,2
"[48, 89]",17,0,2
"[49, 52]",46,0,2
"[49, 52]",38,0,2
"[49, 52]",82,0,2
"[49, 52]",77,0,2
"[49, 52]",7,0,2
"[70, 21, 10, 88]",5,0,4
"[70, 21, 10, 88]",90,0,4
"[70, 21, 10, 88]",17,0,4
"[70, 21, 10, 88]",37,0,4
"[70, 21, 10, 88]",58,0,4
"[21, 5, 14]",40,0,3
"[21, 5, 14]",50,0,3
"[21, 5, 14]",37,0,3
"[21, 5, 14]",13,0,3
"[21, 5, 14]",0,0,3
"[25, 10, 68]",71,0,3
"[25, 10, 68]",35,0,3
"[25, 10, 68]",70,0,3
"[25, 10, 68]",26,0,3
"[25, 10, 68]",65,0,3
"[53, 23, 28, 41, 64]",35,0,5
"[53, 23, 28, 41, 64]",32,0,5
"[53, 23, 28, 41, 64]",61,0,5
"[53, 23, 28, 41, 64]",45,0,5
"[53, 23, 28, 41, 64]",12,0,5
"[19, 10]",88,0,2
"[19, 10]",74,0,2
"[19, 10]",1,0,2
"[19, 10]",8,0,2
"[19, 10]",70,0,2
"[39, 14, 2]",47,0,3
"[39, 14, 2]",90,0,3
"[39, 14, 2]",13,0,3
"[39, 14, 2]",37,0,3
"[39, 14, 2]",0,0,3
"[43, 85]",9,0,2
