itemSet,setSize,target,conversion
59-58,2,77,0
59-58,2,4,0
59-58,2,24,0
59,1,58,1
98-11-3-22,4,45,0
98-11-3-22,4,69,0
98-11-3-22,4,94,0
98-11-3-22,4,17,0
98-11-3-22,4,93,0
98-3-22,3,11,1
12,1,60,0
12,1,4,0
12,1,26,0
12,1,83,0
12,1,16,0
58,1,13,0
58,1,29,0
58,1,2,0
58,1,89,0
58,1,33,0
2,1,47,0
2,1,27,0
2,1,20,0
2,1,37,0
2,1,64,0
53,1,31,0
53,1,95,0
53,1,87,0
53,1,74,0
53,1,84,0
53,1,67,0
53,1,69,0
53,1,34,0
53,1,21,0
53,1,61,0
12,1,42,0
12,1,72,0
12,1,65,0
12,1,16,0
12,1,23,0
26,1,9,0
26,1,67,0
26,1,3,0
26,1,83,0
26,1,90,0
39-64-26,3,15,0
39-64-26,3,79,0
39-64-26,3,54,0
39-64-26,3,5,0
39-64-26,3,62,0
64-39,2,26,1
89-9-11-17-24,5,51,0
89-9-11-17-24,5,94,0
89-9-11-17-24,5,40,0
89-9-11-17-24,5,45,0
89-9-11-17-24,5,78,0
24-9-17-89,4,11,1
72,1,55,0
72,1,40,0
72,1,46,0
72,1,24,0
72,1,71,0
60,1,64,0
60,1,54,0
60,1,29,0
60,1,56,0
60,1,16,0
72-64-47,3,89,0
72-64-47,3,62,0
72-64-47,3,7,0
72-64-47,3,13,0
72-64-47,3,34,0
64-47,2,72,1
15-30,2,14,0
15-30,2,59,0
15-30,2,60,0
15-30,2,100,0
15-30,2,80,0
30,1,15,1
23,1,63,0
23,1,96,0
23,1,80,0
23,1,99,0
23,1,19,0
12,1,52,0
12,1,35,0
12,1,59,0
12,1,54,0
12,1,2,0
49-64-1,3,76,0
49-64-1,3,74,0
49-64-1,3,80,0
49-64-1,3,30,0
49-64-1,3,4,0
49-1,2,64,1
23,1,33,0
23,1,90,0
23,1,39,0
23,1,4,0
23,1,46,0
48-27-31-60-11-13-81-82-86-90,10,62,0
48-27-31-60-11-13-81-82-86-90,10,40,0
48-27-31-60-11-13-81-82-86-90,10,91,0
48-27-31-60-11-13-81-82-86-90,10,100,0
48-27-31-60-11-13-81-82-86-90,10,75,0
11-13-81-82-86-90-27-60-31,9,48,1
63,1,41,0
63,1,26,0
63,1,59,0
63,1,27,0
63,1,8,0
98-64-12,3,24,0
98-64-12,3,60,0
98-64-12,3,53,0
98-64-12,3,85,0
98-64-12,3,78,0
64-98,2,12,1
55,1,84,0
55,1,85,0
55,1,11,0
55,1,99,0
55,1,42,0
97,1,56,0
97,1,82,0
97,1,26,0
97,1,35,0
97,1,33,0
67-12,2,52,0
67-12,2,31,0
67-12,2,92,0
67-12,2,65,0
67-12,2,3,0
67,1,12,1
77-12,2,17,0
77-12,2,19,0
77-12,2,81,0
77-12,2,7,0
77-12,2,49,0
12,1,77,1
12,1,78,0
12,1,22,0
12,1,40,0
12,1,30,0
12,1,11,0
12,1,65,0
12,1,26,0
12,1,33,0
12,1,45,0
12,1,90,0
13-8-48-14,4,22,0
13-8-48-14,4,100,0
13-8-48-14,4,94,0
13-8-48-14,4,87,0
13-8-48-14,4,43,0
8-13-14,3,48,1
25-19-11-26,4,37,0
25-19-11-26,4,32,0
25-19-11-26,4,57,0
25-19-11-26,4,42,0
25-19-11-26,4,97,0
25-26-19,3,11,1
22,1,51,0
22,1,42,0
22,1,87,0
22,1,28,0
22,1,2,0
57-4-12,3,80,0
57-4-12,3,46,0
57-4-12,3,98,0
57-4-12,3,41,0
57-4-12,3,35,0
4-12,2,57,1
12,1,13,0
12,1,65,0
12,1,24,0
12,1,16,0
12,1,51,0
16-8-9-10-21,5,88,0
16-8-9-10-21,5,46,0
16-8-9-10-21,5,31,0
16-8-9-10-21,5,18,0
16-8-9-10-21,5,20,0
8-9-10-16,4,21,1
2,1,7,0
2,1,67,0
2,1,49,0
2,1,89,0
2,1,86,0
45-27,2,81,0
45-27,2,73,0
45-27,2,86,0
45-27,2,9,0
45-27,2,16,0
45,1,27,1
40-31-5-11,4,36,0
40-31-5-11,4,49,0
40-31-5-11,4,73,0
40-31-5-11,4,95,0
40-31-5-11,4,52,0
40-11-5,3,31,1
53,1,31,0
53,1,25,0
53,1,39,0
53,1,44,0
53,1,15,0
62-97-11-68-12-23,6,10,0
62-97-11-68-12-23,6,66,0
62-97-11-68-12-23,6,67,0
62-97-11-68-12-23,6,63,0
62-97-11-68-12-23,6,43,0
97-68-11-12-62,5,23,1
40,1,82,0
40,1,22,0
40,1,11,0
40,1,72,0
40,1,27,0
12,1,18,0
12,1,13,0
12,1,96,0
12,1,53,0
12,1,78,0
7-91-69-15-11-71,6,40,0
7-91-69-15-11-71,6,47,0
7-91-69-15-11-71,6,46,0
7-91-69-15-11-71,6,1,0
7-91-69-15-11-71,6,16,0
71-7-11-15-91,5,69,1
12,1,92,0
12,1,72,0
12,1,14,0
12,1,75,0
12,1,13,0
55,1,41,0
55,1,78,0
55,1,46,0
55,1,75,0
55,1,2,0
27-12,2,5,0
27-12,2,13,0
27-12,2,2,0
27-12,2,17,0
27-12,2,75,0
12,1,27,1
80-84-81-23-12,5,61,0
80-84-81-23-12,5,33,0
80-84-81-23-12,5,96,0
80-84-81-23-12,5,34,0
80-84-81-23-12,5,28,0
80-81-12-84,4,23,1
33-31,2,52,0
33-31,2,38,0
33-31,2,30,0
33-31,2,68,0
33-31,2,67,0
31,1,33,1
87-53-26,3,52,0
87-53-26,3,93,0
87-53-26,3,48,0
87-53-26,3,91,0
87-53-26,3,22,0
53-87,2,26,1
3,1,75,0
3,1,80,0
3,1,76,0
3,1,37,0
3,1,64,0
12,1,75,0
12,1,44,0
12,1,59,0
12,1,62,0
12,1,88,0
86-12,2,78,0
86-12,2,89,0
86-12,2,85,0
86-12,2,68,0
86-12,2,13,0
12,1,86,1
25-16-68-15-13-63-2-22,8,71,0
25-16-68-15-13-63-2-22,8,97,0
25-16-68-15-13-63-2-22,8,92,0
25-16-68-15-13-63-2-22,8,72,0
25-16-68-15-13-63-2-22,8,91,0
2-68-13-15-16-25-63,7,22,1
80-84-81-32-39-52-67-29-12,9,79,0
80-84-81-32-39-52-67-29-12,9,33,0
80-84-81-32-39-52-67-29-12,9,55,0
80-84-81-32-39-52-67-29-12,9,46,0
80-84-81-32-39-52-67-29-12,9,1,0
67-39-12-80-81-84-52-29,8,32,1
13-90,2,85,0
13-90,2,60,0
13-90,2,15,0
13-90,2,57,0
13-90,2,83,0
90,1,13,1
36-37-12,3,72,0
36-37-12,3,71,0
36-37-12,3,44,0
36-37-12,3,23,0
36-37-12,3,87,0
12-36,2,37,1
50,1,67,0
50,1,91,0
50,1,40,0
50,1,60,0
50,1,66,0
53-12-22,3,50,0
53-12-22,3,86,0
53-12-22,3,7,0
53-12-22,3,28,0
53-12-22,3,93,0
12-22,2,53,1
12,1,71,0
12,1,8,0
12,1,91,0
12,1,47,0
12,1,37,0
12,1,17,0
12,1,86,0
12,1,72,0
12,1,56,0
12,1,31,0
86,1,88,0
86,1,44,0
86,1,72,0
86,1,18,0
86,1,80,0
37-12,2,79,0
37-12,2,69,0
37-12,2,10,0
37-12,2,7,0
37-12,2,89,0
12,1,37,1
56-89-54-12,4,93,0
56-89-54-12,4,11,0
56-89-54-12,4,37,0
56-89-54-12,4,44,0
56-89-54-12,4,90,0
56-12-54,3,89,1
12,1,54,0
12,1,87,0
12,1,55,0
12,1,18,0
12,1,77,0
85-50,2,89,0
85-50,2,81,0
85-50,2,9,0
85-50,2,52,0
85-50,2,49,0
50,1,85,1
11-2-3-79-12,5,32,0
11-2-3-79-12,5,6,0
11-2-3-79-12,5,88,0
11-2-3-79-12,5,47,0
11-2-3-79-12,5,34,0
11-2-3-79,4,12,1
17,1,4,0
17,1,67,0
17,1,62,0
17,1,10,0
17,1,90,0
11,1,16,0
11,1,24,0
11,1,79,0
11,1,32,0
11,1,1,0
72,1,61,0
72,1,65,0
72,1,79,0
72,1,8,0
72,1,64,0
2-1,2,20,0
2-1,2,13,0
2-1,2,51,0
2-1,2,7,0
2-1,2,17,0
2,1,1,1
22-1,2,21,0
22-1,2,75,0
22-1,2,56,0
22-1,2,99,0
22-1,2,42,0
22,1,1,1
81-97-37-99-93-12,6,44,0
81-97-37-99-93-12,6,45,0
81-97-37-99-93-12,6,95,0
81-97-37-99-93-12,6,43,0
81-97-37-99-93-12,6,88,0
97-99-12-81-93,5,37,1
12,1,51,0
12,1,58,0
12,1,41,0
12,1,21,0
12,1,54,0
83-23,2,55,0
83-23,2,1,0
83-23,2,2,0
83-23,2,77,0
83-23,2,64,0
23,1,83,1
23,1,99,0
23,1,35,0
23,1,93,0
23,1,61,0
23,1,95,0
96,1,82,0
96,1,8,0
96,1,41,0
96,1,92,0
96,1,76,0
100-26-12,3,13,0
100-26-12,3,20,0
100-26-12,3,5,0
100-26-12,3,45,0
100-26-12,3,69,0
26-100,2,12,1
30,1,69,0
30,1,48,0
30,1,50,0
30,1,40,0
30,1,34,0
16-8-54,3,93,0
16-8-54,3,34,0
16-8-54,3,57,0
16-8-54,3,98,0
16-8-54,3,52,0
8-54,2,16,1
49,1,63,0
49,1,24,0
49,1,37,0
49,1,67,0
49,1,11,0
96-4-12,3,70,0
96-4-12,3,93,0
96-4-12,3,22,0
96-4-12,3,91,0
96-4-12,3,34,0
4-12,2,96,1
1,1,63,0
1,1,57,0
1,1,25,0
1,1,79,0
1,1,97,0
29-23-22,3,44,0
29-23-22,3,41,0
29-23-22,3,25,0
29-23-22,3,14,0
29-23-22,3,26,0
22-23,2,29,1
34,1,98,0
34,1,52,0
34,1,9,0
34,1,12,0
34,1,83,0
74-61-12,3,59,0
74-61-12,3,70,0
74-61-12,3,71,0
74-61-12,3,69,0
74-61-12,3,95,0
74-61,2,12,1
77-31-40,3,65,0
77-31-40,3,30,0
77-31-40,3,60,0
77-31-40,3,79,0
77-31-40,3,94,0
77-31,2,40,1
52-40-11-90,4,88,0
52-40-11-90,4,24,0
52-40-11-90,4,25,0
52-40-11-90,4,93,0
52-40-11-90,4,13,0
90-11-52,3,40,1
55,1,80,0
55,1,36,0
55,1,28,0
55,1,40,0
55,1,51,0
39,1,87,0
39,1,61,0
39,1,83,0
39,1,89,0
39,1,62,0
11-26,2,60,0
11-26,2,12,0
11-26,2,88,0
11-26,2,73,0
11-26,2,87,0
26,1,11,1
72-75-65-73,4,7,0
72-75-65-73,4,66,0
72-75-65-73,4,12,0
72-75-65-73,4,98,0
72-75-65-73,4,55,0
73-65-75,3,72,1
1,1,14,0
1,1,60,0
1,1,70,0
1,1,54,0
1,1,50,0
2-53,2,69,0
2-53,2,88,0
2-53,2,74,0
2-53,2,17,0
2-53,2,76,0
2,1,53,1
9-81-46-24-31-45-89-8-94-47,10,69,0
9-81-46-24-31-45-89-8-94-47,10,26,0
9-81-46-24-31-45-89-8-94-47,10,77,0
9-81-46-24-31-45-89-8-94-47,10,34,0
9-81-46-24-31-45-89-8-94-47,10,36,0
9-45-46-47-81-24-89-94-31,9,8,1
96-81-12,3,88,0
96-81-12,3,5,0
96-81-12,3,39,0
96-81-12,3,47,0
96-81-12,3,31,0
81-12,2,96,1
12,1,7,0
12,1,64,0
12,1,97,0
12,1,90,0
12,1,96,0
85,1,63,0
85,1,53,0
85,1,2,0
85,1,89,0
85,1,9,0
23,1,92,0
23,1,42,0
23,1,60,0
23,1,50,0
23,1,53,0
98-47,2,94,0
98-47,2,74,0
98-47,2,50,0
98-47,2,71,0
98-47,2,97,0
98,1,47,1
2,1,36,0
2,1,44,0
2,1,56,0
2,1,34,0
2,1,97,0
71,1,74,0
71,1,54,0
71,1,84,0
71,1,60,0
71,1,82,0
50,1,95,0
50,1,89,0
50,1,79,0
50,1,77,0
50,1,59,0
35-11,2,73,0
35-11,2,24,0
35-11,2,82,0
35-11,2,97,0
35-11,2,81,0
35,1,11,1
71-93-89-64,4,91,0
71-93-89-64,4,82,0
71-93-89-64,4,27,0
71-93-89-64,4,57,0
71-93-89-64,4,95,0
64-93-71,3,89,1
1,1,60,0
1,1,43,0
1,1,97,0
1,1,2,0
1,1,19,0
12,1,52,0
12,1,66,0
12,1,27,0
12,1,25,0
12,1,18,0
94-47-25-19-12,5,57,0
94-47-25-19-12,5,99,0
94-47-25-19-12,5,46,0
94-47-25-19-12,5,80,0
94-47-25-19-12,5,9,0
25-19-12-94,4,47,1
56-31-11,3,53,0
56-31-11,3,92,0
56-31-11,3,94,0
56-31-11,3,85,0
56-31-11,3,12,0
56-31,2,11,1
10-12,2,14,0
10-12,2,45,0
10-12,2,94,0
10-12,2,95,0
10-12,2,23,0
12,1,10,1
81,1,27,0
81,1,28,0
81,1,87,0
81,1,91,0
81,1,88,0
26,1,30,0
26,1,49,0
26,1,92,0
26,1,82,0
26,1,98,0
71-66-39-86,4,96,0
71-66-39-86,4,45,0
71-66-39-86,4,51,0
71-66-39-86,4,46,0
71-66-39-86,4,68,0
66-71-39,3,86,1
12,1,30,0
12,1,45,0
12,1,46,0
12,1,6,0
12,1,26,0
2,1,9,0
2,1,61,0
2,1,82,0
2,1,78,0
2,1,48,0
14-20-19-18-63,5,72,0
14-20-19-18-63,5,36,0
14-20-19-18-63,5,95,0
14-20-19-18-63,5,32,0
14-20-19-18-63,5,43,0
18-19-20-63,4,14,1
14,1,59,0
14,1,54,0
14,1,77,0
14,1,33,0
14,1,32,0
35-28-49,3,79,0
35-28-49,3,38,0
35-28-49,3,6,0
35-28-49,3,78,0
35-28-49,3,31,0
35-28,2,49,1
64-2,2,40,0
64-2,2,45,0
64-2,2,18,0
64-2,2,20,0
64-2,2,54,0
64,1,2,1
40-44,2,26,0
40-44,2,58,0
40-44,2,54,0
40-44,2,18,0
40-44,2,61,0
40,1,44,1
66,1,31,0
66,1,41,0
66,1,57,0
66,1,45,0
66,1,69,0
99-66,2,93,0
99-66,2,8,0
99-66,2,35,0
99-66,2,63,0
99-66,2,62,0
66,1,99,1
39,1,57,0
39,1,69,0
39,1,34,0
39,1,88,0
39,1,6,0
19,1,32,0
19,1,40,0
19,1,8,0
19,1,46,0
19,1,97,0
97-22,2,82,0
97-22,2,61,0
97-22,2,21,0
97-22,2,34,0
97-22,2,23,0
22,1,97,1
2-12,2,94,0
2-12,2,65,0
2-12,2,63,0
2-12,2,52,0
2-12,2,89,0
2,1,12,1
73-98-11-15,4,66,0
73-98-11-15,4,74,0
73-98-11-15,4,80,0
73-98-11-15,4,31,0
73-98-11-15,4,77,0
73-11-15,3,98,1
86,1,95,0
86,1,71,0
86,1,64,0
86,1,30,0
86,1,42,0
12,1,70,0
12,1,6,0
12,1,13,0
12,1,48,0
12,1,74,0
24-12,2,31,0
24-12,2,29,0
24-12,2,94,0
24-12,2,56,0
24-12,2,72,0
24,1,12,1
37-27-12,3,40,0
37-27-12,3,5,0
37-27-12,3,65,0
37-27-12,3,33,0
37-27-12,3,96,0
27-12,2,37,1
61-96-80,3,88,0
61-96-80,3,43,0
61-96-80,3,58,0
61-96-80,3,37,0
61-96-80,3,5,0
80-61,2,96,1
71-12,2,51,0
71-12,2,88,0
71-12,2,85,0
71-12,2,87,0
71-12,2,69,0
12,1,71,1
11-23-12,3,85,0
11-23-12,3,73,0
11-23-12,3,98,0
11-23-12,3,45,0
11-23-12,3,81,0
11-12,2,23,1
50,1,69,0
50,1,94,0
50,1,96,0
50,1,51,0
50,1,5,0
1,1,66,0
1,1,77,0
1,1,11,0
1,1,95,0
1,1,41,0
56-30-96-67,4,100,0
56-30-96-67,4,64,0
56-30-96-67,4,66,0
56-30-96-67,4,44,0
56-30-96-67,4,45,0
56-67-96,3,30,1
61-74,2,55,0
61-74,2,17,0
61-74,2,68,0
61-74,2,46,0
61-74,2,51,0
74,1,61,1
81,1,35,0
81,1,2,0
81,1,84,0
81,1,96,0
81,1,42,0
11,1,6,0
11,1,31,0
11,1,97,0
11,1,77,0
11,1,20,0
60-69-7,3,90,0
60-69-7,3,42,0
60-69-7,3,51,0
60-69-7,3,18,0
60-69-7,3,13,0
69-7,2,60,1
40-31-11-85,4,46,0
40-31-11-85,4,92,0
40-31-11-85,4,9,0
40-31-11-85,4,24,0
40-31-11-85,4,73,0
11-85-31,3,40,1
31,1,3,0
31,1,85,0
31,1,28,0
31,1,29,0
31,1,65,0
96-40-31-70-11,5,37,0
96-40-31-70-11,5,52,0
96-40-31-70-11,5,17,0
96-40-31-70-11,5,88,0
96-40-31-70-11,5,80,0
96-40-11-70,4,31,1
24,1,76,0
24,1,46,0
24,1,33,0
24,1,30,0
24,1,55,0
49,1,10,0
49,1,8,0
49,1,88,0
49,1,57,0
49,1,54,0
39,1,20,0
39,1,50,0
39,1,90,0
39,1,21,0
39,1,45,0
23,1,46,0
23,1,61,0
23,1,76,0
23,1,80,0
23,1,17,0
37-99-12,3,21,0
37-99-12,3,63,0
37-99-12,3,18,0
37-99-12,3,3,0
37-99-12,3,75,0
12-37,2,99,1
12,1,91,0
12,1,78,0
12,1,67,0
12,1,80,0
12,1,16,0
40-5-12,3,51,0
40-5-12,3,34,0
40-5-12,3,64,0
40-5-12,3,81,0
40-5-12,3,97,0
40-12,2,5,1
11,1,13,0
11,1,12,0
11,1,16,0
11,1,61,0
11,1,33,0
12,1,72,0
12,1,32,0
12,1,87,0
12,1,77,0
12,1,69,0
27,1,33,0
27,1,99,0
27,1,45,0
27,1,22,0
27,1,94,0
12,1,51,0
12,1,11,0
12,1,93,0
12,1,57,0
12,1,92,0
57,1,71,0
57,1,88,0
57,1,50,0
57,1,85,0
57,1,90,0
72-75,2,30,0
72-75,2,63,0
72-75,2,11,0
72-75,2,55,0
72-75,2,90,0
72,1,75,1
12,1,40,0
12,1,15,0
12,1,39,0
12,1,49,0
12,1,100,0
22,1,68,0
22,1,57,0
22,1,24,0
22,1,52,0
22,1,63,0
22,1,83,0
22,1,33,0
22,1,64,0
22,1,4,0
22,1,43,0
35-31-40-85-11-22,6,43,0
35-31-40-85-11-22,6,12,0
35-31-40-85-11-22,6,73,0
35-31-40-85-11-22,6,4,0
35-31-40-85-11-22,6,69,0
35-40-11-22-31,5,85,1
51,1,80,0
51,1,61,0
51,1,6,0
51,1,47,0
51,1,16,0
57,1,20,0
57,1,18,0
57,1,55,0
57,1,49,0
57,1,13,0
12,1,37,0
12,1,76,0
12,1,43,0
12,1,82,0
12,1,79,0
55-75-50,3,24,0
55-75-50,3,26,0
55-75-50,3,42,0
55-75-50,3,48,0
55-75-50,3,67,0
50-55,2,75,1
11,1,54,0
11,1,89,0
11,1,18,0
11,1,9,0
11,1,48,0
65,1,45,0
65,1,41,0
65,1,1,0
65,1,51,0
65,1,84,0
12,1,22,0
12,1,66,0
12,1,64,0
12,1,68,0
12,1,11,0
98,1,44,0
98,1,1,0
98,1,61,0
98,1,63,0
98,1,64,0
23,1,49,0
23,1,46,0
23,1,90,0
23,1,32,0
23,1,91,0
55-41-1,3,61,0
55-41-1,3,84,0
55-41-1,3,35,0
55-41-1,3,26,0
55-41-1,3,56,0
41-1,2,55,1
57,1,68,0
57,1,79,0
57,1,53,0
57,1,83,0
57,1,38,0
74,1,45,0
74,1,92,0
74,1,33,0
74,1,37,0
74,1,38,0
1,1,50,0
1,1,70,0
1,1,42,0
1,1,3,0
1,1,25,0
39-12,2,25,0
39-12,2,60,0
39-12,2,81,0
39-12,2,45,0
39-12,2,53,0
39,1,12,1
2-54-22-1,4,83,0
2-54-22-1,4,78,0
2-54-22-1,4,84,0
2-54-22-1,4,93,0
2-54-22-1,4,95,0
2-54-22,3,1,1
100,1,14,0
100,1,78,0
100,1,3,0
100,1,50,0
100,1,22,0
12,1,88,0
12,1,1,0
12,1,82,0
12,1,6,0
12,1,49,0
40-20-19-18,4,65,0
40-20-19-18,4,57,0
40-20-19-18,4,53,0
40-20-19-18,4,29,0
40-20-19-18,4,43,0
40-19-20,3,18,1
12,1,14,0
12,1,72,0
12,1,36,0
12,1,69,0
12,1,7,0
39-37,2,28,0
39-37,2,53,0
39-37,2,1,0
39-37,2,59,0
39-37,2,14,0
39,1,37,1
71-51-12,3,77,0
71-51-12,3,75,0
71-51-12,3,86,0
71-51-12,3,81,0
71-51-12,3,48,0
51-71,2,12,1
24-40,2,83,0
24-40,2,54,0
24-40,2,79,0
24-40,2,36,0
24-40,2,95,0
24,1,40,1
31-84-40,3,71,0
31-84-40,3,65,0
31-84-40,3,38,0
31-84-40,3,27,0
31-84-40,3,32,0
40-31,2,84,1
46-17,2,98,0
46-17,2,80,0
46-17,2,86,0
46-17,2,39,0
46-17,2,62,0
46,1,17,1
85-91-71-7-2,5,64,0
85-91-71-7-2,5,4,0
85-91-71-7-2,5,66,0
85-91-71-7-2,5,43,0
85-91-71-7-2,5,45,0
2-85-71-7,4,91,1
51,1,86,0
51,1,17,0
51,1,49,0
51,1,63,0
51,1,89,0
23,1,45,0
23,1,4,0
23,1,95,0
23,1,99,0
23,1,96,0
26,1,43,0
26,1,85,0
26,1,97,0
26,1,10,0
26,1,31,0
2,1,20,0
2,1,84,0
2,1,92,0
2,1,38,0
2,1,31,0
66-48-86-12,4,19,0
66-48-86-12,4,37,0
66-48-86-12,4,29,0
66-48-86-12,4,36,0
66-48-86-12,4,89,0
66-12-86,3,48,1
100-3-12,3,64,0
100-3-12,3,68,0
100-3-12,3,10,0
100-3-12,3,97,0
100-3-12,3,37,0
3-12,2,100,1
12,1,21,0
12,1,63,0
12,1,43,0
12,1,100,0
12,1,88,0
65-98-85-47-23,5,94,0
65-98-85-47-23,5,56,0
65-98-85-47-23,5,68,0
65-98-85-47-23,5,35,0
65-98-85-47-23,5,43,0
65-98-85-47,4,23,1
3-12,2,26,0
3-12,2,95,0
3-12,2,59,0
3-12,2,9,0
3-12,2,68,0
12,1,3,1
17,1,19,0
17,1,92,0
17,1,81,0
17,1,71,0
17,1,40,0
41,1,94,0
41,1,64,0
41,1,43,0
41,1,69,0
41,1,80,0
8-31-10,3,24,0
8-31-10,3,7,0
8-31-10,3,56,0
8-31-10,3,30,0
8-31-10,3,6,0
8-31,2,10,1
38,1,22,0
38,1,21,0
38,1,36,0
38,1,14,0
38,1,65,0
11-1,2,46,0
11-1,2,36,0
11-1,2,52,0
11-1,2,8,0
11-1,2,70,0
1,1,11,1
14-18-19-78,4,29,0
14-18-19-78,4,7,0
14-18-19-78,4,90,0
14-18-19-78,4,41,0
14-18-19-78,4,15,0
19-78-14,3,18,1
82-31-12,3,58,0
82-31-12,3,93,0
82-31-12,3,15,0
82-31-12,3,54,0
82-31-12,3,89,0
82-31,2,12,1
83-92-12,3,23,0
83-92-12,3,22,0
83-92-12,3,57,0
83-92-12,3,16,0
83-92-12,3,96,0
83-92,2,12,1
15-44-59-31-12,5,54,0
15-44-59-31-12,5,24,0
15-44-59-31-12,5,39,0
15-44-59-31-12,5,98,0
15-44-59-31-12,5,43,0
59-44-31-15,4,12,1
18-77-16-19-49-43-14-12,8,7,0
18-77-16-19-49-43-14-12,8,64,0
18-77-16-19-49-43-14-12,8,53,0
18-77-16-19-49-43-14-12,8,48,0
18-77-16-19-49-43-14-12,8,11,0
43-12-77-14-49-18-19,7,16,1
34,1,39,0
34,1,86,0
34,1,32,0
34,1,21,0
34,1,42,0
97-5-26,3,88,0
97-5-26,3,68,0
97-5-26,3,18,0
97-5-26,3,77,0
97-5-26,3,84,0
26-5,2,97,1
94,1,34,0
94,1,70,0
94,1,19,0
94,1,84,0
94,1,50,0
2,1,66,0
2,1,57,0
2,1,97,0
2,1,28,0
2,1,83,0
66,1,93,0
66,1,88,0
66,1,74,0
66,1,21,0
66,1,37,0
81-1,2,65,0
81-1,2,89,0
81-1,2,40,0
81-1,2,53,0
81-1,2,7,0
1,1,81,1
24-85,2,45,0
24-85,2,74,0
24-85,2,11,0
24-85,2,76,0
24-85,2,46,0
85,1,24,1
5-53,2,32,0
5-53,2,68,0
5-53,2,70,0
5-53,2,54,0
5-53,2,98,0
5,1,53,1
40-57-50,3,97,0
40-57-50,3,53,0
40-57-50,3,22,0
40-57-50,3,75,0
40-57-50,3,98,0
40-50,2,57,1
85-7-81,3,4,0
85-7-81,3,82,0
85-7-81,3,35,0
85-7-81,3,17,0
85-7-81,3,95,0
81-85,2,7,1
11-48-82-66,4,89,0
11-48-82-66,4,1,0
11-48-82-66,4,47,0
11-48-82-66,4,22,0
11-48-82-66,4,77,0
82-11-66,3,48,1
50-22-12-1,4,80,0
50-22-12-1,4,98,0
50-22-12-1,4,7,0
50-22-12-1,4,93,0
50-22-12-1,4,42,0
1-50-22,3,12,1
53,1,77,0
53,1,72,0
53,1,9,0
53,1,24,0
53,1,2,0
23,1,68,0
23,1,12,0
23,1,11,0
23,1,51,0
23,1,14,0
89,1,11,0
89,1,97,0
89,1,72,0
89,1,54,0
89,1,57,0
33-84-42-15-11-40-29,7,49,0
33-84-42-15-11-40-29,7,60,0
33-84-42-15-11-40-29,7,96,0
33-84-42-15-11-40-29,7,97,0
33-84-42-15-11-40-29,7,51,0
33-42-11-15-84-29,6,40,1
1-3-12,3,68,0
1-3-12,3,92,0
1-3-12,3,57,0
1-3-12,3,25,0
1-3-12,3,30,0
1-3,2,12,1
24-22,2,71,0
24-22,2,45,0
24-22,2,85,0
24-22,2,89,0
24-22,2,10,0
22,1,24,1
51,1,24,0
51,1,34,0
51,1,44,0
51,1,40,0
51,1,17,0
35-37,2,52,0
35-37,2,13,0
35-37,2,31,0
35-37,2,76,0
35-37,2,54,0
37,1,35,1
66-96-35,3,30,0
66-96-35,3,10,0
66-96-35,3,93,0
66-96-35,3,57,0
66-96-35,3,99,0
96-66,2,35,1
40-88,2,42,0
40-88,2,11,0
40-88,2,70,0
40-88,2,83,0
40-88,2,22,0
88,1,40,1
24-82-31-56-12,5,68,0
24-82-31-56-12,5,41,0
24-82-31-56-12,5,76,0
24-82-31-56-12,5,3,0
24-82-31-56-12,5,26,0
56-82-12-31,4,24,1
84-82-31-52-40-11-83,7,78,0
84-82-31-52-40-11-83,7,25,0
84-82-31-52-40-11-83,7,50,0
84-82-31-52-40-11-83,7,63,0
84-82-31-52-40-11-83,7,23,0
11-82-83-84-52-31,6,40,1
92-22,2,69,0
92-22,2,66,0
92-22,2,35,0
92-22,2,51,0
92-22,2,37,0
22,1,92,1
6-91,2,4,0
6-91,2,40,0
6-91,2,12,0
6-91,2,58,0
6-91,2,82,0
91,1,6,1
4,1,26,0
4,1,92,0
4,1,13,0
4,1,75,0
4,1,40,0
13-98-12-26,4,22,0
13-98-12-26,4,68,0
13-98-12-26,4,35,0
13-98-12-26,4,57,0
13-98-12-26,4,64,0
26-12-13,3,98,1
2-53-57-12,4,86,0
2-53-57-12,4,52,0
2-53-57-12,4,81,0
2-53-57-12,4,56,0
2-53-57-12,4,50,0
2-12-53,3,57,1
55-28-59,3,83,0
55-28-59,3,32,0
55-28-59,3,75,0
55-28-59,3,62,0
55-28-59,3,86,0
59-55,2,28,1
66-82-12,3,58,0
66-82-12,3,10,0
66-82-12,3,40,0
66-82-12,3,92,0
66-82-12,3,61,0
66-82,2,12,1
23,1,39,0
23,1,76,0
23,1,42,0
23,1,43,0
23,1,99,0
11,1,56,0
11,1,67,0
11,1,25,0
11,1,85,0
11,1,18,0
85-51-94,3,52,0
85-51-94,3,12,0
85-51-94,3,70,0
85-51-94,3,57,0
85-51-94,3,72,0
85-94,2,51,1
2-92-12,3,95,0
2-92-12,3,10,0
2-92-12,3,6,0
2-92-12,3,28,0
2-92-12,3,15,0
92-12,2,2,1
36-21,2,22,0
36-21,2,18,0
36-21,2,44,0
36-21,2,78,0
36-21,2,64,0
36,1,21,1
11-12,2,73,0
11-12,2,66,0
11-12,2,45,0
11-12,2,37,0
11-12,2,72,0
12,1,11,1
77-81-57,3,27,0
77-81-57,3,20,0
77-81-57,3,15,0
77-81-57,3,1,0
