itemSet,target,conversion,setSize
"[69, 23, 60]",51,0,3
"[69, 23, 60]",6,0,3
"[69, 23, 60]",14,0,3
"[69, 23, 60]",17,0,3
"[69, 23, 60]",15,0,3
"[53, 84, 7]",87,0,3
"[53, 84, 7]",66,0,3
"[53, 84, 7]",86,0,3
"[53, 84, 7]",25,0,3
"[53, 84, 7]",22,0,3
"[59, 38, 22, 85]",65,0,4
"[59, 38, 22, 85]",0,0,4
"[59, 38, 22, 85]",76,0,4
"[59, 38, 22, 85]",92,0,4
"[59, 38, 22, 85]",79,0,4
"[69, 78]",87,0,2
"[69, 78]",91,0,2
"[69, 78]",2,0,2
"[69, 78]",47,0,2
"[69, 78]",5,0,2
"[27, 48]",48,0,2
"[27, 48]",90,0,2
"[27, 48]",78,0,2
"[27, 48]",28,0,2
"[27, 48]",82,0,2
"[33, 23, 32]",82,0,3
"[33, 23, 32]",38,0,3
"[33, 23, 32]",91,0,3
"[33, 23, 32]",42,0,3
"[33, 23, 32]",33,0,3
"[11, 75]",55,0,2
"[11, 75]",88,0,2
"[11, 75]",97,0,2
"[11, 75]",98,0,2
"[11, 75]",56,0,2
"[24, 23, 33, 71]",19,0,4
"[24, 23, 33, 71]",47,0,4
"[24, 23, 33, 71]",82,0,4
"[24, 23, 33, 71]",10,0,4
"[24, 23, 33, 71]",95,0,4
"[80, 2]",22,0,2
"[80, 2]",72,0,2
"[80, 2]",34,0,2
"[80, 2]",43,0,2
"[80, 2]",18,0,2
"[20, 15]",89,0,2
"[20, 15]",20,0,2
"[20, 15]",5,0,2
"[20, 15]",69,0,2
"[20, 15]",95,0,2
"[52, 38, 10]",97,0,3
"[52, 38, 10]",53,0,3
"[52, 38, 10]",55,0,3
"[52, 38, 10]",37,0,3
"[52, 38, 10]",48,0,3
"[30, 49, 19]",39,0,3
"[30, 49, 19]",69,0,3
"[30, 49, 19]",72,0,3
"[30, 49, 19]",25,0,3
"[30, 49, 19]",52,0,3
"[47, 15, 16, 27, 20]",66,0,5
"[47, 15, 16, 27, 20]",16,0,5
"[47, 15, 16, 27, 20]",72,0,5
"[47, 15, 16, 27, 20]",5,0,5
"[47, 15, 16, 27, 20]",24,0,5
"[52, 7]",87,0,2
"[52, 7]",57,0,2
"[52, 7]",27,0,2
"[52, 7]",21,0,2
"[52, 7]",91,0,2
"[22, 92, 99, 94, 27, 90]",39,0,6
"[22, 92, 99, 94, 27, 90]",61,0,6
"[22, 92, 99, 94, 27, 90]",76,0,6
"[22, 92, 99, 94, 27, 90]",12,0,6
"[22, 92, 99, 94, 27, 90]",69,0,6
"[20, 15, 62]",67,0,3
"[20, 15, 62]",61,0,3
"[20, 15, 62]",10,0,3
"[20, 15, 62]",48,0,3
"[20, 15, 62]",87,0,3
"[35, 52]",5,0,2
"[35, 52]",42,0,2
"[35, 52]",62,0,2
"[35, 52]",6,0,2
"[35, 52]",1,0,2
"[13, 2, 57]",96,0,3
"[13, 2, 57]",31,0,3
"[13, 2, 57]",93,0,3
"[13, 2, 57]",45,0,3
"[13, 2, 57]",15,0,3
"[0, 2, 14, 15]",96,0,4
"[0, 2, 14, 15]",28,0,4
"[0, 2, 14, 15]",2,0,4
"[0, 2, 14, 15]",51,0,4
"[0, 2, 14, 15]",17,0,4
"[1, 86, 7]",59,0,3
"[1, 86, 7]",97,0,3
"[1, 86, 7]",42,0,3
"[1, 86, 7]",61,0,3
"[1, 86, 7]",17,0,3
"[42, 95, 73]",18,0,3
"[42, 95, 73]",5,0,3
"[42, 95, 73]",16,0,3
"[42, 95, 73]",6,0,3
"[42, 95, 73]",48,0,3
"[7, 58]",57,0,2
"[7, 58]",15,0,2
"[7, 58]",8,0,2
"[7, 58]",51,0,2
"[7, 58]",96,0,2
"[77, 7, 97, 70, 10]",61,0,5
"[77, 7, 97, 70, 10]",7,0,5
"[77, 7, 97, 70, 10]",89,0,5
"[77, 7, 97, 70, 10]",35,0,5
"[77, 7, 97, 70, 10]",36,0,5
"[77, 9, 48]",98,0,3
"[77, 9, 48]",75,0,3
"[77, 9, 48]",16,0,3
"[77, 9, 48]",13,0,3
"[77, 9, 48]",64,0,3
"[35, 71]",85,0,2
"[35, 71]",81,0,2
"[35, 71]",15,0,2
"[35, 71]",55,0,2
"[35, 71]",67,0,2
"[67, 58, 15, 62, 20, 43]",95,0,6
"[67, 58, 15, 62, 20, 43]",26,0,6
"[67, 58, 15, 62, 20, 43]",16,0,6
"[67, 58, 15, 62, 20, 43]",99,0,6
"[67, 58, 15, 62, 20, 43]",93,0,6
"[49, 7, 56]",39,0,3
"[49, 7, 56]",66,0,3
"[49, 7, 56]",60,0,3
"[49, 7, 56]",33,0,3
"[49, 7, 56]",12,0,3
"[22, 9]",15,0,2
"[22, 9]",19,0,2
"[22, 9]",61,0,2
"[22, 9]",64,0,2
"[22, 9]",66,0,2
"[63, 21]",19,0,2
"[63, 21]",41,0,2
"[63, 21]",6,0,2
"[63, 21]",75,0,2
"[63, 21]",85,0,2
"[70, 10, 9]",7,0,3
"[70, 10, 9]",40,0,3
"[70, 10, 9]",70,0,3
"[70, 10, 9]",83,0,3
"[70, 10, 9]",25,0,3
"[35, 58, 52, 7, 36]",94,0,5
"[35, 58, 52, 7, 36]",59,0,5
"[35, 58, 52, 7, 36]",7,0,5
"[35, 58, 52, 7, 36]",36,0,5
"[35, 58, 52, 7, 36]",9,0,5
"[97, 15]",18,0,2
"[97, 15]",14,0,2
"[97, 15]",11,0,2
"[97, 15]",13,0,2
"[97, 15]",36,0,2
"[42, 71, 65]",99,0,3
"[42, 71, 65]",65,0,3
"[42, 71, 65]",28,0,3
"[42, 71, 65]",15,0,3
"[42, 71, 65]",89,0,3
"[89, 21, 48, 73, 33]",51,0,5
"[89, 21, 48, 73, 33]",0,0,5
"[89, 21, 48, 73, 33]",44,0,5
"[89, 21, 48, 73, 33]",88,0,5
"[89, 21, 48, 73, 33]",84,0,5
"[94, 67]",16,0,2
"[94, 67]",66,0,2
"[94, 67]",38,0,2
"[94, 67]",56,0,2
"[94, 67]",81,0,2
"[15, 7, 58, 54, 82]",7,0,5
"[15, 7, 58, 54, 82]",52,0,5
"[15, 7, 58, 54, 82]",53,0,5
"[15, 7, 58, 54, 82]",17,0,5
"[15, 7, 58, 54, 82]",2,0,5
"[14, 20]",33,0,2
"[14, 20]",72,0,2
"[14, 20]",89,0,2
"[14, 20]",59,0,2
"[14, 20]",99,0,2
"[7, 49, 9, 50, 43]",0,0,5
"[7, 49, 9, 50, 43]",82,0,5
"[7, 49, 9, 50, 43]",53,0,5
"[7, 49, 9, 50, 43]",92,0,5
"[7, 49, 9, 50, 43]",86,0,5
"[43, 46]",76,0,2
"[43, 46]",23,0,2
"[43, 46]",79,0,2
"[43, 46]",52,0,2
"[43, 46]",61,0,2
"[7, 20, 15]",91,0,3
"[7, 20, 15]",75,0,3
"[7, 20, 15]",49,0,3
"[7, 20, 15]",82,0,3
"[7, 20, 15]",98,0,3
"[9, 20, 15]",45,0,3
"[9, 20, 15]",39,0,3
"[9, 20, 15]",80,0,3
"[9, 20, 15]",2,0,3
"[9, 20, 15]",51,0,3
"[4, 6]",37,0,2
"[4, 6]",77,0,2
"[4, 6]",57,0,2
"[4, 6]",14,0,2
"[4, 6]",26,0,2
"[73, 75]",87,0,2
"[73, 75]",74,0,2
"[73, 75]",35,0,2
"[73, 75]",68,0,2
"[73, 75]",55,0,2
"[59, 31]",62,0,2
"[59, 31]",43,0,2
"[59, 31]",78,0,2
"[59, 31]",83,0,2
"[59, 31]",52,0,2
"[62, 29, 76]",46,0,3
"[62, 29, 76]",92,0,3
"[62, 29, 76]",73,0,3
"[62, 29, 76]",89,0,3
"[62, 29, 76]",9,0,3
"[15, 49, 2, 20]",2,0,4
"[15, 49, 2, 20]",38,0,4
"[15, 49, 2, 20]",39,0,4
"[15, 49, 2, 20]",70,0,4
"[15, 49, 2, 20]",14,0,4
"[32, 60, 69]",89,0,3
"[32, 60, 69]",54,0,3
"[32, 60, 69]",70,0,3
"[32, 60, 69]",14,0,3
"[32, 60, 69]",15,0,3
"[22, 30, 9, 62, 21, 20, 15]",89,0,7
"[22, 30, 9, 62, 21, 20, 15]",68,0,7
"[22, 30, 9, 62, 21, 20, 15]",5,0,7
"[22, 30, 9, 62, 21, 20, 15]",23,0,7
"[22, 30, 9, 62, 21, 20, 15]",53,0,7
"[54, 49, 27, 20, 15]",27,0,5
"[54, 49, 27, 20, 15]",35,0,5
"[54, 49, 27, 20, 15]",37,0,5
"[54, 49, 27, 20, 15]",66,0,5
"[54, 49, 27, 20, 15]",8,0,5
"[7, 10]",55,0,2
"[7, 10]",96,0,2
"[7, 10]",87,0,2
"[7, 10]",40,0,2
"[7, 10]",32,0,2
"[67, 9, 10]",64,0,3
"[67, 9, 10]",43,0,3
"[67, 9, 10]",35,0,3
"[67, 9, 10]",48,0,3
"[67, 9, 10]",66,0,3
"[16, 4]",41,0,2
"[16, 4]",12,0,2
"[16, 4]",31,0,2
"[16, 4]",84,0,2
"[16, 4]",73,0,2
"[54, 13, 39, 2]",56,0,4
"[54, 13, 39, 2]",73,0,4
"[54, 13, 39, 2]",23,0,4
"[54, 13, 39, 2]",27,0,4
"[54, 13, 39, 2]",13,0,4
"[15, 20]",15,0,2
"[15, 20]",31,0,2
"[15, 20]",79,0,2
"[15, 20]",48,0,2
"[15, 20]",43,0,2
"[79, 69, 68]",85,0,3
"[79, 69, 68]",44,0,3
"[79, 69, 68]",57,0,3
"[79, 69, 68]",58,0,3
"[79, 69, 68]",81,0,3
"[32, 73, 41, 3]",73,0,4
"[32, 73, 41, 3]",35,0,4
"[32, 73, 41, 3]",45,0,4
"[32, 73, 41, 3]",41,0,4
"[32, 73, 41, 3]",57,0,4
"[24, 41]",5,0,2
"[24, 41]",4,0,2
"[24, 41]",17,0,2
"[24, 41]",65,0,2
"[24, 41]",88,0,2
"[2, 14, 70, 10]",21,0,4
"[2, 14, 70, 10]",65,0,4
"[2, 14, 70, 10]",93,0,4
"[2, 14, 70, 10]",88,0,4
"[2, 14, 70, 10]",86,0,4
"[15, 20]",15,0,2
"[15, 20]",10,0,2
"[15, 20]",73,0,2
"[15, 20]",67,0,2
"[15, 20]",60,0,2
"[65, 21, 89, 31]",4,0,4
"[65, 21, 89, 31]",98,0,4
"[65, 21, 89, 31]",78,0,4
"[65, 21, 89, 31]",57,0,4
"[65, 21, 89, 31]",12,0,4
"[52, 20]",74,0,2
"[52, 20]",51,0,2
"[52, 20]",73,0,2
"[52, 20]",72,0,2
"[52, 20]",1,0,2
"[52, 7, 49]",73,0,3
"[52, 7, 49]",61,0,3
"[52, 7, 49]",64,0,3
"[52, 7, 49]",15,0,3
"[52, 7, 49]",7,0,3
"[15, 19, 57, 20]",79,0,4
"[15, 19, 57, 20]",37,0,4
"[15, 19, 57, 20]",16,0,4
"[15, 19, 57, 20]",22,0,4
"[15, 19, 57, 20]",84,0,4
"[73, 8, 19]",1,0,3
"[73, 8, 19]",74,0,3
"[73, 8, 19]",52,0,3
"[73, 8, 19]",69,0,3
"[73, 8, 19]",15,0,3
"[82, 7, 54, 86, 49, 15, 9]",13,0,7
"[82, 7, 54, 86, 49, 15, 9]",33,0,7
"[82, 7, 54, 86, 49, 15, 9]",73,0,7
"[82, 7, 54, 86, 49, 15, 9]",76,0,7
"[82, 7, 54, 86, 49, 15, 9]",18,0,7
"[59, 22]",7,0,2
"[59, 22]",45,0,2
"[59, 22]",22,0,2
"[59, 22]",79,0,2
"[59, 22]",38,0,2
"[89, 96]",4,0,2
"[89, 96]",63,0,2
"[89, 96]",79,0,2
"[89, 96]",31,0,2
"[89, 96]",32,0,2
"[9, 43, 6]",91,0,3
"[9, 43, 6]",43,0,3
"[9, 43, 6]",44,0,3
"[9, 43, 6]",6,0,3
"[9, 43, 6]",97,0,3
"[39, 13, 14, 15, 27, 2]",65,0,6
"[39, 13, 14, 15, 27, 2]",32,0,6
"[39, 13, 14, 15, 27, 2]",93,0,6
"[39, 13, 14, 15, 27, 2]",60,0,6
"[39, 13, 14, 15, 27, 2]",70,0,6
"[46, 43]",46,0,2
"[46, 43]",77,0,2
"[46, 43]",1,0,2
"[46, 43]",14,0,2
"[46, 43]",61,0,2
"[65, 89, 71, 48]",48,0,4
"[65, 89, 71, 48]",42,0,4
"[65, 89, 71, 48]",0,0,4
"[65, 89, 71, 48]",24,0,4
"[65, 89, 71, 48]",31,0,4
"[83, 9, 43]",20,0,3
"[83, 9, 43]",35,0,3
"[83, 9, 43]",49,0,3
"[83, 9, 43]",40,0,3
"[83, 9, 43]",71,0,3
"[83, 15, 82, 36, 94, 7]",92,0,6
"[83, 15, 82, 36, 94, 7]",88,0,6
"[83, 15, 82, 36, 94, 7]",43,0,6
"[83, 15, 82, 36, 94, 7]",20,0,6
"[83, 15, 82, 36, 94, 7]",99,0,6
"[16, 20]",15,0,2
"[16, 20]",83,0,2
"[16, 20]",3,0,2
"[16, 20]",60,0,2
"[16, 20]",36,0,2
"[59, 11]",96,0,2
"[59, 11]",37,0,2
"[59, 11]",58,0,2
"[59, 11]",15,0,2
"[59, 11]",42,0,2
"[50, 9, 51, 7, 18]",5,0,5
"[50, 9, 51, 7, 18]",56,0,5
"[50, 9, 51, 7, 18]",51,0,5
"[50, 9, 51, 7, 18]",85,0,5
"[50, 9, 51, 7, 18]",69,0,5
"[15, 20]",7,0,2
"[15, 20]",46,0,2
"[15, 20]",66,0,2
"[15, 20]",6,0,2
"[15, 20]",98,0,2
"[15, 20]",78,0,2
"[15, 20]",66,0,2
"[15, 20]",15,0,2
"[15, 20]",32,0,2
"[15, 20]",77,0,2
"[20, 15, 9, 27]",83,0,4
"[20, 15, 9, 27]",20,0,4
"[20, 15, 9, 27]",91,0,4
"[20, 15, 9, 27]",93,0,4
"[20, 15, 9, 27]",27,0,4
"[40, 57]",62,0,2
"[40, 57]",50,0,2
"[40, 57]",80,0,2
"[40, 57]",16,0,2
"[40, 57]",87,0,2
"[15, 27, 20]",27,0,3
"[15, 27, 20]",2,0,3
"[15, 27, 20]",26,0,3
"[15, 27, 20]",14,0,3
"[15, 27, 20]",68,0,3
"[82, 19, 1]",31,0,3
"[82, 19, 1]",60,0,3
"[82, 19, 1]",55,0,3
"[82, 19, 1]",62,0,3
"[82, 19, 1]",82,0,3
"[2, 7, 14, 91, 99, 27, 30]",33,0,7
"[2, 7, 14, 91, 99, 27, 30]",91,0,7
"[2, 7, 14, 91, 99, 27, 30]",18,0,7
"[2, 7, 14, 91, 99, 27, 30]",6,0,7
"[2, 7, 14, 91, 99, 27, 30]",54,0,7
"[39, 70, 2]",48,0,3
"[39, 70, 2]",34,0,3
"[39, 70, 2]",5,0,3
"[39, 70, 2]",9,0,3
"[39, 70, 2]",77,0,3
"[15, 37, 14, 93, 87, 7, 80]",37,0,7
"[15, 37, 14, 93, 87, 7, 80]",30,0,7
"[15, 37, 14, 93, 87, 7, 80]",69,0,7
"[15, 37, 14, 93, 87, 7, 80]",91,0,7
"[15, 37, 14, 93, 87, 7, 80]",56,0,7
"[2, 85]",2,0,2
"[2, 85]",1,0,2
"[2, 85]",25,0,2
"[2, 85]",61,0,2
"[2, 85]",37,0,2
"[58, 7, 27]",46,0,3
"[58, 7, 27]",97,0,3
"[58, 7, 27]",69,0,3
"[58, 7, 27]",20,0,3
"[58, 7, 27]",66,0,3
"[94, 46, 43, 9]",56,0,4
"[94, 46, 43, 9]",41,0,4
"[94, 46, 43, 9]",66,0,4
"[94, 46, 43, 9]",64,0,4
"[94, 46, 43, 9]",53,0,4
"[47, 70, 11, 10]",90,0,4
"[47, 70, 11, 10]",32,0,4
"[47, 70, 11, 10]",66,0,4
"[47, 70, 11, 10]",70,0,4
"[47, 70, 11, 10]",29,0,4
"[73, 44, 61, 32]",68,0,4
"[73, 44, 61, 32]",58,0,4
"[73, 44, 61, 32]",11,0,4
"[73, 44, 61, 32]",49,0,4
"[73, 44, 61, 32]",45,0,4
"[2, 82]",20,0,2
"[2, 82]",0,0,2
"[2, 82]",31,0,2
"[2, 82]",23,0,2
"[2, 82]",17,0,2
"[1, 19]",78,0,2
"[1, 19]",21,0,2
"[1, 19]",33,0,2
"[1, 19]",61,0,2
"[1, 19]",9,0,2
"[82, 59, 46, 21, 43, 9]",41,0,6
"[82, 59, 46, 21, 43, 9]",96,0,6
"[82, 59, 46, 21, 43, 9]",28,0,6
"[82, 59, 46, 21, 43, 9]",86,0,6
"[82, 59, 46, 21, 43, 9]",4,0,6
"[94, 20]",0,0,2
"[94, 20]",89,0,2
"[94, 20]",84,0,2
"[94, 20]",17,0,2
"[94, 20]",87,0,2
"[55, 2, 49]",42,0,3
"[55, 2, 49]",91,0,3
"[55, 2, 49]",93,0,3
"[55, 2, 49]",85,0,3
"[55, 2, 49]",64,0,3
"[13, 2]",60,0,2
"[13, 2]",15,0,2
"[13, 2]",80,0,2
"[13, 2]",24,0,2
"[13, 2]",92,0,2
"[63, 62, 73]",76,0,3
"[63, 62, 73]",70,0,3
"[63, 62, 73]",88,0,3
"[63, 62, 73]",60,0,3
"[63, 62, 73]",44,0,3
"[81, 29, 75]",42,0,3
"[81, 29, 75]",50,0,3
"[81, 29, 75]",55,0,3
"[81, 29, 75]",82,0,3
"[81, 29, 75]",80,0,3
"[15, 37, 82, 20]",7,0,4
"[15, 37, 82, 20]",39,0,4
"[15, 37, 82, 20]",63,0,4
"[15, 37, 82, 20]",76,0,4
"[15, 37, 82, 20]",62,0,4
"[61, 85, 45, 23, 46, 81]",72,0,6
"[61, 85, 45, 23, 46, 81]",63,0,6
"[61, 85, 45, 23, 46, 81]",92,0,6
"[61, 85, 45, 23, 46, 81]",55,0,6
"[61, 85, 45, 23, 46, 81]",76,0,6
"[20, 86, 7]",20,0,3
"[20, 86, 7]",85,0,3
"[20, 86, 7]",60,0,3
"[20, 86, 7]",98,0,3
"[20, 86, 7]",50,0,3
"[52, 7, 10]",40,0,3
"[52, 7, 10]",1,0,3
"[52, 7, 10]",66,0,3
"[52, 7, 10]",74,0,3
"[52, 7, 10]",83,0,3
"[83, 9, 43, 46]",16,0,4
"[83, 9, 43, 46]",75,0,4
"[83, 9, 43, 46]",54,0,4
"[83, 9, 43, 46]",46,0,4
"[83, 9, 43, 46]",13,0,4
"[2, 42]",61,0,2
"[2, 42]",42,0,2
"[2, 42]",37,0,2
"[2, 42]",50,0,2
"[2, 42]",39,0,2
"[11, 14]",77,0,2
"[11, 14]",93,0,2
"[11, 14]",7,0,2
"[11, 14]",3,0,2
"[11, 14]",5,0,2
"[51, 2]",39,0,2
"[51, 2]",3,0,2
"[51, 2]",47,0,2
"[51, 2]",5,0,2
"[51, 2]",29,0,2
"[23, 73]",79,0,2
"[23, 73]",45,0,2
"[23, 73]",97,0,2
"[23, 73]",25,0,2
"[23, 73]",37,0,2
"[0, 14, 15, 20]",25,0,4
"[0, 14, 15, 20]",77,0,4
"[0, 14, 15, 20]",18,0,4
"[0, 14, 15, 20]",62,0,4
"[0, 14, 15, 20]",0,0,4
"[58, 84, 2]",91,0,3
"[58, 84, 2]",71,0,3
"[58, 84, 2]",18,0,3
"[58, 84, 2]",12,0,3
"[58, 84, 2]",0,0,3
"[1, 15, 19]",78,0,3
"[1, 15, 19]",20,0,3
"[1, 15, 19]",97,0,3
"[1, 15, 19]",98,0,3
"[1, 15, 19]",5,0,3
"[46, 9]",29,0,2
"[46, 9]",34,0,2
"[46, 9]",12,0,2
"[46, 9]",82,0,2
"[46, 9]",38,0,2
"[3, 73]",75,0,2
"[3, 73]",40,0,2
"[3, 73]",19,0,2
"[3, 73]",6,0,2
"[3, 73]",53,0,2
"[29, 10]",86,0,2
"[29, 10]",11,0,2
"[29, 10]",13,0,2
"[29, 10]",36,0,2
"[29, 10]",42,0,2
"[67, 74, 15]",78,0,3
"[67, 74, 15]",37,0,3
"[67, 74, 15]",90,0,3
"[67, 74, 15]",60,0,3
"[67, 74, 15]",45,0,3
"[87, 7]",14,0,2
"[87, 7]",11,0,2
"[87, 7]",34,0,2
"[87, 7]",24,0,2
"[87, 7]",9,0,2
"[42, 71, 44, 68]",4,0,4
"[42, 71, 44, 68]",56,0,4
"[42, 71, 44, 68]",96,0,4
"[42, 71, 44, 68]",91,0,4
"[42, 71, 44, 68]",99,0,4
"[9, 51, 2]",21,0,3
"[9, 51, 2]",95,0,3
"[9, 51, 2]",7,0,3
"[9, 51, 2]",98,0,3
"[9, 51, 2]",93,0,3
"[70, 10]",1,0,2
"[70, 10]",90,0,2
"[70, 10]",44,0,2
"[70, 10]",45,0,2
"[70, 10]",84,0,2
"[2, 14, 62, 94]",46,0,4
"[2, 14, 62, 94]",44,0,4
"[2, 14, 62, 94]",95,0,4
"[2, 14, 62, 94]",79,0,4
"[2, 14, 62, 94]",73,0,4
"[57, 7, 15, 27, 20, 2]",76,0,6
"[57, 7, 15, 27, 20, 2]",2,0,6
"[57, 7, 15, 27, 20, 2]",71,0,6
"[57, 7, 15, 27, 20, 2]",20,0,6
"[57, 7, 15, 27, 20, 2]",4,0,6
"[7, 49]",21,0,2
"[7, 49]",61,0,2
"[7, 49]",33,0,2
"[7, 49]",75,0,2
"[7, 49]",66,0,2
"[15, 82]",64,0,2
"[15, 82]",93,0,2
"[15, 82]",31,0,2
"[15, 82]",39,0,2
"[15, 82]",15,0,2
"[89, 41, 6]",1,0,3
"[89, 41, 6]",62,0,3
"[89, 41, 6]",13,0,3
"[89, 41, 6]",42,0,3
"[89, 41, 6]",43,0,3
"[19, 57, 12, 74, 32, 64, 42]",18,0,7
"[19, 57, 12, 74, 32, 64, 42]",1,0,7
"[19, 57, 12, 74, 32, 64, 42]",84,0,7
"[19, 57, 12, 74, 32, 64, 42]",58,0,7
"[19, 57, 12, 74, 32, 64, 42]",54,0,7
"[7, 50]",71,0,2
"[7, 50]",44,0,2
"[7, 50]",17,0,2
"[7, 50]",7,0,2
"[7, 50]",95,0,2
"[38, 22, 50, 2]",54,0,4
"[38, 22, 50, 2]",41,0,4
"[38, 22, 50, 2]",62,0,4
"[38, 22, 50, 2]",1,0,4
"[38, 22, 50, 2]",5,0,4
"[53, 7]",95,0,2
"[53, 7]",6,0,2
"[53, 7]",67,0,2
"[53, 7]",45,0,2
"[53, 7]",98,0,2
"[41, 71]",57,0,2
"[41, 71]",80,0,2
"[41, 71]",65,0,2
"[41, 71]",2,0,2
"[41, 71]",66,0,2
"[98, 95, 42]",2,0,3
"[98, 95, 42]",98,0,3
"[98, 95, 42]",93,0,3
"[98, 95, 42]",31,0,3
"[98, 95, 42]",95,0,3
"[54, 48, 71, 95]",51,0,4
"[54, 48, 71, 95]",47,0,4
"[54, 48, 71, 95]",80,0,4
"[54, 48, 71, 95]",0,0,4
"[54, 48, 71, 95]",83,0,4
"[0, 20]",6,0,2
"[0, 20]",50,0,2
"[0, 20]",19,0,2
"[0, 20]",85,0,2
"[0, 20]",47,0,2
"[2, 78]",88,0,2
"[2, 78]",25,0,2
"[2, 78]",23,0,2
"[2, 78]",20,0,2
"[2, 78]",56,0,2
"[34, 61]",61,0,2
"[34, 61]",88,0,2
"[34, 61]",7,0,2
"[34, 61]",86,0,2
"[34, 61]",67,0,2
"[12, 62]",69,0,2
"[12, 62]",63,0,2
"[12, 62]",46,0,2
"[12, 62]",45,0,2
"[12, 62]",91,0,2
"[37, 10]",67,0,2
"[37, 10]",22,0,2
"[37, 10]",85,0,2
"[37, 10]",32,0,2
"[37, 10]",43,0,2
"[46, 9, 43]",74,0,3
"[46, 9, 43]",25,0,3
"[46, 9, 43]",54,0,3
"[46, 9, 43]",35,0,3
"[46, 9, 43]",89,0,3
"[41, 76]",66,0,2
"[41, 76]",43,0,2
"[41, 76]",60,0,2
"[41, 76]",63,0,2
"[41, 76]",41,0,2
"[54, 11]",80,0,2
"[54, 11]",57,0,2
"[54, 11]",35,0,2
"[54, 11]",78,0,2
"[54, 11]",59,0,2
"[34, 92, 40, 64, 23, 12, 22]",98,0,7
"[34, 92, 40, 64, 23, 12, 22]",44,0,7
"[34, 92, 40, 64, 23, 12, 22]",62,0,7
"[34, 92, 40, 64, 23, 12, 22]",34,0,7
"[34, 92, 40, 64, 23, 12, 22]",38,0,7
"[6, 48]",46,0,2
"[6, 48]",62,0,2
"[6, 48]",17,0,2
"[6, 48]",97,0,2
"[6, 48]",60,0,2
"[82, 7, 57, 8, 39, 73, 30]",86,0,7
"[82, 7, 57, 8, 39, 73, 30]",20,0,7
"[82, 7, 57, 8, 39, 73, 30]",35,0,7
"[82, 7, 57, 8, 39, 73, 30]",42,0,7
"[82, 7, 57, 8, 39, 73, 30]",25,0,7
"[5, 18]",5,0,2
"[5, 18]",85,0,2
"[5, 18]",92,0,2
"[5, 18]",1,0,2
"[5, 18]",83,0,2
"[25, 24]",24,0,2
"[25, 24]",88,0,2
"[25, 24]",42,0,2
"[25, 24]",48,0,2
"[25, 24]",3,0,2
"[98, 52, 59]",34,0,3
"[98, 52, 59]",6,0,3
"[98, 52, 59]",51,0,3
"[98, 52, 59]",46,0,3
"[98, 52, 59]",36,0,3
"[71, 25, 41]",7,0,3
"[71, 25, 41]",8,0,3
"[71, 25, 41]",45,0,3
"[71, 25, 41]",93,0,3
"[71, 25, 41]",3,0,3
"[50, 83, 36, 18]",23,0,4
"[50, 83, 36, 18]",93,0,4
"[50, 83, 36, 18]",19,0,4
"[50, 83, 36, 18]",59,0,4
"[50, 83, 36, 18]",16,0,4
"[1, 14, 9]",79,0,3
"[1, 14, 9]",2,0,3
"[1, 14, 9]",3,0,3
"[1, 14, 9]",0,0,3
"[1, 14, 9]",29,0,3
"[7, 58, 99, 15, 27, 20]",75,0,6
"[7, 58, 99, 15, 27, 20]",81,0,6
"[7, 58, 99, 15, 27, 20]",27,0,6
"[7, 58, 99, 15, 27, 20]",64,0,6
"[7, 58, 99, 15, 27, 20]",85,0,6
"[69, 23]",97,0,2
"[69, 23]",5,0,2
"[69, 23]",26,0,2
"[69, 23]",51,0,2
"[69, 23]",12,0,2
"[7, 75]",62,0,2
"[7, 75]",18,0,2
"[7, 75]",43,0,2
"[7, 75]",11,0,2
"[7, 75]",55,0,2
"[10, 21]",66,0,2
"[10, 21]",68,0,2
"[10, 21]",36,0,2
"[10, 21]",10,0,2
"[10, 21]",69,0,2
"[4, 10, 11, 62, 70]",19,0,5
"[4, 10, 11, 62, 70]",48,0,5
"[4, 10, 11, 62, 70]",71,0,5
"[4, 10, 11, 62, 70]",58,0,5
"[4, 10, 11, 62, 70]",86,0,5
"[2, 20]",34,0,2
"[2, 20]",60,0,2
"[2, 20]",20,0,2
"[2, 20]",73,0,2
"[2, 20]",74,0,2
"[70, 23, 91]",39,0,3
"[70, 23, 91]",63,0,3
"[70, 23, 91]",7,0,3
"[70, 23, 91]",13,0,3
"[70, 23, 91]",97,0,3
"[67, 73]",39,0,2
"[67, 73]",53,0,2
"[67, 73]",12,0,2
"[67, 73]",73,0,2
"[67, 73]",92,0,2
"[90, 67, 20]",47,0,3
"[90, 67, 20]",86,0,3
"[90, 67, 20]",6,0,3
"[90, 67, 20]",34,0,3
"[90, 67, 20]",20,0,3
"[15, 9, 7, 52]",27,0,4
"[15, 9, 7, 52]",71,0,4
"[15, 9, 7, 52]",7,0,4
"[15, 9, 7, 52]",76,0,4
"[15, 9, 7, 52]",94,0,4
"[23, 92]",87,0,2
"[23, 92]",19,0,2
"[23, 92]",53,0,2
"[23, 92]",83,0,2
"[23, 92]",88,0,2
"[40, 73]",19,0,2
"[40, 73]",43,0,2
"[40, 73]",20,0,2
"[40, 73]",73,0,2
"[40, 73]",82,0,2
"[57, 46, 43]",69,0,3
"[57, 46, 43]",20,0,3
"[57, 46, 43]",48,0,3
"[57, 46, 43]",67,0,3
"[57, 46, 43]",74,0,3
